sample,welch_t
385,-5.25155
386,-5.42409
387,-6.1954
388,-6.04527
389,-6.1039
390,-5.09049
391,-6.24017
392,-5.53593
393,-3.8799
394,-4.8842
395,-4.18848
396,-1.9234
397,-4.17905
398,-0.608225
399,-2.40005
400,-0.159758
401,-2.04849
402,0.375161
403,-0.789389
404,-0.0910056
405,-0.40764
406,-0.86073
407,-0.546805
408,-0.823374
409,0.22542
410,-0.540745
411,0.151766
412,-0.972862
413,0.742584
414,0.104113
415,-0.102344
416,-0.940631
417,-1.36138
418,-0.634084
419,-2.14785
420,-1.84279
421,-2.15347
422,-3.31037
423,-1.53908
424,-3.66774
425,-1.49777
426,-4.31529
427,-2.33205
428,-1.61038
429,-2.63778
430,-2.12139
431,-2.69002
432,-2.50653
433,-3.57631
434,-2.06835
435,-3.66319
436,-3.52362
437,-3.48116
438,-2.19456
439,-3.39226
440,-1.12027
441,-3.19034
442,-3.36075
443,-1.0208
444,-3.08723
445,-2.19065
446,-2.34351
447,-2.83095
448,-2.35473
449,-2.79387
450,-2.38209
451,-5.22044
452,-1.73417
453,-4.01054
454,-2.9229
455,-2.37248
456,-3.01784
457,-1.54279
458,-2.88309
459,-0.978081
460,-2.83364
461,-2.81692
462,-2.34708
463,-3.20908
464,-0.882541
465,-3.01342
466,-2.33762
467,-1.88543
468,-1.74104
469,-1.94906
470,-2.22585
471,-1.31223
472,-1.81346
473,-0.358259
474,-0.709955
475,-0.974094
476,-1.82554
477,-1.20653
478,-2.4057
479,-0.611287
480,-3.99913
481,-1.23643
482,-2.78931
483,-2.07288
484,-1.58612
485,-2.30599
486,-1.76139
487,-2.31945
488,-1.12579
489,-1.9601
490,-2.00458
491,-1.36109
492,-2.95937
493,-1.12826
494,-2.04184
495,-3.51309
496,-0.489915
497,-4.13803
498,-0.614017
499,-2.73972
500,-1.09297
501,-3.4907
502,-6.31695
503,-7.09022
504,-10.2857
505,-11.5605
506,-12.5891
507,-12.6667
508,-11.6012
509,-12.5373
510,-13.1836
511,-12.3733
512,-14.374
513,-12.2882
514,-14.598
515,-11.4371
516,-13.2836
517,-12.2391
518,-9.12958
519,-11.9455
520,-8.30293
521,-7.5549
522,-8.79627
523,-4.5231
524,-6.35897
525,-3.06658
526,-4.2336
527,-2.22254
528,-0.424215
529,-1.96494
530,0.664535
531,-0.577115
532,0.656028
533,1.3251
534,-0.775075
535,1.61225
536,-0.0743987
537,-1.2029
538,1.20611
539,-2.29409
540,-0.731483
541,-3.41834
542,-3.37184
543,-2.16315
544,-5.83037
545,-3.1125
546,-5.71279
547,-5.02833
548,-4.91368
549,-7.35238
550,-4.77596
551,-9.32129
552,-6.40685
553,-7.44884
554,-8.91858
555,-7.01048
556,-8.33975
557,-6.72023
558,-8.75685
559,-6.72726
560,-6.67507
561,-7.74541
562,-6.17483
563,-6.64057
564,-6.59599
565,-5.80046
566,-8.02878
567,-6.89961
568,-6.23667
569,-7.92945
570,-7.62377
