sample,mean0_minus_mean1
1668,-48.5128
1669,-50.2651
1670,-37.6555
1671,-76.126
1672,-55.8147
1673,-63.4585
1674,-9.94189
1675,22.5166
1676,-100.231
1677,-18.9524
1678,11.0664
1679,30.0178
1680,-24.2241
1681,1.80591
1682,9.26831
1683,-92.2974
1684,51.7253
1685,-162.791
1686,-51.8062
1687,-102.31
1688,-53.7437
1689,7.29834
1690,0.844604
1691,0.28833
1692,-79.0366
1693,87.4629
1694,13.0029
1695,-115.693
1696,107.142
1697,-109.851
1698,16.2463
1699,20.075
1700,-35.3123
1701,-100.09
1702,-36.6272
1703,-77.0586
1704,-5.39844
1705,-75.8022
1706,79.1263
1707,-66.2954
1708,84.4241
1709,43.3719
1710,-54.2133
1711,109.965
1712,-123.472
1713,36.767
1714,32.613
1715,-73.5642
1716,8.0426
1717,-176.315
1718,117.295
1719,-95.6089
1720,-20.1108
1721,110.812
1722,-141.939
1723,227.346
1724,-54.7045
1725,110.947
1726,-22
1727,0.932007
1728,42.6472
1729,-42.9841
1730,-47.7039
1731,2.61157
1732,-74.574
1733,15.1991
1734,-75.6237
1735,74.1115
1736,-45.0122
1737,-41.2504
1738,147.831
1739,-65.9427
1740,87.6873
1741,-59.2401
1742,-48.6897
1743,66.1449
1744,-83.0697
1745,-26.6193
1746,6.15198
1747,-50.1716
1748,37.5453
1749,-80.9988
1750,123.459
1751,-162.333
1752,18.3711
1753,67.3379
1754,-215.182
1755,41.2427
1756,-131.931
1757,-80.4331
1758,-123.162
1759,-51.4897
1760,-144.647
1761,-184.22
1762,-72.5093
1763,-94.709
1764,-82.9331
1765,6.68115
1766,-136.04
1767,-49.1587
1768,17.5957
1769,-126.265
1770,7.81982
1771,4.05273
1772,-47.7087
1773,17.4235
1774,14.604
1775,-11.7118
1776,-111.975
1777,69.6588
1778,-42.0986
1779,29.7969
1780,35.7492
1781,-10.0974
1782,130.307
1783,3.09875
1784,76.909
1785,25.3777
1786,11.4776
1787,-21.9127
1788,38.6411
1789,44.1971
1790,-43.6693
1791,-2.33398
1792,-20.1539
1793,-10.584
1794,-33.9373
1795,-38.2567
1796,19.5457
1797,-22.1902
1798,88.7864
1799,-33.1926
1800,96.5771
1801,-67.4561
1802,-23.1108
1803,19.0532
1804,-86.397
1805,-87.3269
1806,1.16724
1807,-31.3784
1808,-78.7297
1809,31.7227
1810,-70.4011
1811,-3.27905
1812,-11.1282
1813,43.0168
