sample,mean_m0,mean_m1,diff,welch_t
1.528100000000000000e+04,-6.381067524115755987e+03,-6.338038216560509682e+03,-4.302930755524630513e+01,-5.964017291397742948e-01
1.528200000000000000e+04,-6.279408360128617460e+03,-6.366369426751592073e+03,8.696106662297461298e+01,1.178204056571658720e+00
1.528300000000000000e+04,-6.454739549839227948e+03,-6.275872611464968031e+03,-1.788669383742599166e+02,-2.360243424267211676e+00
1.528400000000000000e+04,-6.363575562700964838e+03,-6.473579617834395322e+03,1.100040551334304837e+02,1.466652586511301815e+00
1.528500000000000000e+04,-6.327768488745980903e+03,-6.226751592356687979e+03,-1.010168963892929241e+02,-1.367968689521008585e+00
1.528600000000000000e+04,-6.263562700964630494e+03,-6.298496815286624042e+03,3.493411432199354749e+01,4.700807665762924414e-01
1.528700000000000000e+04,-6.246482315112540164e+03,-6.322751592356687979e+03,7.626927724414781551e+01,1.043544334892029912e+00
1.528800000000000000e+04,-6.339292604501607457e+03,-6.190471337579618194e+03,-1.488212669219892632e+02,-2.001108760134130193e+00
1.528900000000000000e+04,-6.155935691318328281e+03,-6.237961783439490318e+03,8.202609212116203707e+01,1.089716502912002394e+00
1.529000000000000000e+04,-6.193183279742765080e+03,-6.222675159235668616e+03,2.949187949290353572e+01,3.921546624525174551e-01
1.529100000000000000e+04,-6.145234726688102455e+03,-6.040050955414012606e+03,-1.051837712740898496e+02,-1.397591452643015764e+00
1.529200000000000000e+04,-6.099344051446945741e+03,-6.139515923566878882e+03,4.017187211993314122e+01,5.448400529319874508e-01
1.529300000000000000e+04,-6.039048231511254016e+03,-6.011719745222930214e+03,-2.732848628832380200e+01,-3.691328704160847241e-01
1.529400000000000000e+04,-6.051189710610932707e+03,-5.977273885350318778e+03,-7.391582526061392855e+01,-1.020451733656386528e+00
1.529500000000000000e+04,-5.971549839228296150e+03,-6.014369426751592073e+03,4.281958752329592244e+01,5.746491783337376313e-01
1.529600000000000000e+04,-5.932861736334405578e+03,-5.926726114649681222e+03,-6.135621684724355873e+00,-7.973216152473552865e-02
1.529700000000000000e+04,-6.025260450160772052e+03,-6.006216560509554256e+03,-1.904388965121779620e+01,-2.529490577308333155e-01
1.529800000000000000e+04,-5.964964630225080327e+03,-5.949350318471337232e+03,-1.561431175374309532e+01,-2.101046678820051028e-01
1.529900000000000000e+04,-6.003858520900321309e+03,-6.026802547770700585e+03,2.294402687037927535e+01,3.100033033102889135e-01
1.530000000000000000e+04,-5.975048231511254016e+03,-5.906955414012738402e+03,-6.809281749851561472e+01,-9.332855672620578025e-01
1.530100000000000000e+04,-5.883472668810289179e+03,-5.999490445859873034e+03,1.160177770495838558e+02,1.559840700061351448e+00
1.530200000000000000e+04,-6.046045016077170658e+03,-5.882496815286624042e+03,-1.635482007905466162e+02,-2.181654309786666968e+00
1.530300000000000000e+04,-5.938829581993569263e+03,-5.974420382165604678e+03,3.559080017203541502e+01,4.718999792756013445e-01
1.530400000000000000e+04,-5.967022508038585329e+03,-6.015184713375796491e+03,4.816220533721116226e+01,6.459519218829863352e-01
1.530500000000000000e+04,-5.967639871382636557e+03,-5.943031847133757765e+03,-2.460802424887879170e+01,-3.293739567573836236e-01
1.530600000000000000e+04,-6.022173633440514095e+03,-5.952815286624203509e+03,-6.935834681631058629e+01,-9.498421329936499458e-01
1.530700000000000000e+04,-5.909196141479099424e+03,-6.039439490445859519e+03,1.302433489667600952e+02,1.748251874218251789e+00
1.530800000000000000e+04,-6.209234726688102455e+03,-6.024356687898089149e+03,-1.848780387900133064e+02,-2.476625567880665901e+00
1.530900000000000000e+04,-6.137826366559485905e+03,-6.211872611464968031e+03,7.404624490548212634e+01,9.743195857875295296e-01
1.531000000000000000e+04,-5.420038585209003031e+03,-5.371312101910828460e+03,-4.872648329817457125e+01,-6.353428405564580661e-01
1.531100000000000000e+04,-6.389504823151125493e+03,-6.362904458598725796e+03,-2.660036455239969655e+01,-3.395351193122513878e-01
1.531200000000000000e+04,-4.745672025723472871e+03,-4.800611464968153086e+03,5.493943924468021578e+01,7.021677360692035741e-01
1.531300000000000000e+04,-5.967434083601286147e+03,-5.860484076433121118e+03,-1.069500071681650297e+02,-1.381331362161144716e+00
1.531400000000000000e+04,-6.027112540192925735e+03,-6.107719745222930214e+03,8.060720503000447934e+01,9.477064560951791172e-01
1.531500000000000000e+04,-6.589530546623794180e+03,-6.609528662420381806e+03,1.999811579658762639e+01,2.363301476949325741e-01
1.531600000000000000e+04,-4.174405144694534101e+03,-4.100280254777069786e+03,-7.412488991746431566e+01,-9.703234438676175966e-01
1.531700000000000000e+04,-3.792257234726688239e+03,-3.767847133757961728e+03,-2.441010096872651047e+01,-3.222757100061915958e-01
1.531800000000000000e+04,-5.341016077170417702e+03,-5.387414012738853671e+03,4.639793556843596889e+01,5.766296085350881562e-01
1.531900000000000000e+04,-6.340115755627010003e+03,-6.284840764331210266e+03,-5.527499129579973669e+01,-7.420310854314051685e-01
1.532000000000000000e+04,-5.578700964630224917e+03,-5.581044585987261598e+03,2.343621357036681729e+00,3.040229832292320328e-02
1.532100000000000000e+04,-5.306649517684887542e+03,-5.260433121019108512e+03,-4.621639666577902972e+01,-5.998951981072125905e-01
1.532200000000000000e+04,-4.841774919614147620e+03,-4.849936305732484470e+03,8.161386118336849904e+00,1.093743069096799053e-01
1.532300000000000000e+04,-5.045299035369775083e+03,-5.040305732484076543e+03,-4.993302885698540194e+00,-6.688517454171455379e-02
1.532400000000000000e+04,-5.173299035369775083e+03,-5.170343949044586225e+03,-2.955086325188858609e+00,-3.914045523515291558e-02
1.532500000000000000e+04,-5.728720257234726887e+03,-5.712305732484076543e+03,-1.641452475065034378e+01,-2.167086365360857692e-01
1.532600000000000000e+04,-5.683035369774919673e+03,-5.750012738853502924e+03,6.697736907858325139e+01,8.833208294179897280e-01
1.532700000000000000e+04,-5.399254019292604426e+03,-5.273477707006369201e+03,-1.257763122862352247e+02,-1.648883813033000356e+00
1.532800000000000000e+04,-5.319614147909967869e+03,-5.371108280254777128e+03,5.149413234480925894e+01,6.845403035251358403e-01
1.532900000000000000e+04,-5.501736334405144589e+03,-5.516433121019108512e+03,1.469678661396392272e+01,1.963841913325978794e-01
1.533000000000000000e+04,-5.584051446945337375e+03,-5.568815286624203509e+03,-1.523616032113386609e+01,-2.006359446366458577e-01
1.533100000000000000e+04,-5.959202572347267051e+03,-5.961375796178343990e+03,2.173223831076938950e+00,2.937084600971168191e-02
1.533200000000000000e+04,-5.502559485530546226e+03,-5.541095541401274204e+03,3.853605587072797789e+01,5.227363785995001733e-01
1.533300000000000000e+04,-5.869479099678456805e+03,-5.716993630573248083e+03,-1.524854691052087219e+02,-2.075509847692535992e+00
1.533400000000000000e+04,-5.770289389067524098e+03,-5.918573248407643405e+03,1.482838593401193066e+02,2.001837619972622218e+00
1.533500000000000000e+04,-5.698469453376205820e+03,-5.592254777070063938e+03,-1.062146763061418824e+02,-1.447172697435569200e+00
1.533600000000000000e+04,-5.594958199356913610e+03,-5.573299363057324626e+03,-2.165883629958898382e+01,-2.939765897721614563e-01
1.533700000000000000e+04,-5.703408360128617460e+03,-5.812585987261146329e+03,1.091776271325288690e+02,1.468645910326797255e+00
1.533800000000000000e+04,-6.072797427652732949e+03,-5.879439490445859519e+03,-1.933579372068734301e+02,-2.632200051245505268e+00
1.533900000000000000e+04,-5.911254019292604426e+03,-6.002140127388534893e+03,9.088610809593046724e+01,1.212338503376734211e+00
1.534000000000000000e+04,-5.797864951768488936e+03,-5.800968152866242235e+03,3.103201097753299109e+00,4.176839578249710166e-02
1.534100000000000000e+04,-5.727691318327973931e+03,-5.677859872611465107e+03,-4.983144571650882426e+01,-6.718348081911789116e-01
1.534200000000000000e+04,-5.675627009646302213e+03,-5.642598726114649253e+03,-3.302828353165295994e+01,-4.446481958709070370e-01
1.534300000000000000e+04,-5.864334405144694756e+03,-5.892076433121019363e+03,2.774202797632460715e+01,3.719972856616582391e-01
1.534400000000000000e+04,-5.866186495176848439e+03,-5.793426751592356595e+03,-7.275974358449184365e+01,-9.859605393599893963e-01
1.534500000000000000e+04,-5.869890675241157624e+03,-5.912866242038216114e+03,4.297556679705849092e+01,5.725746234957150849e-01
1.534600000000000000e+04,-5.709993569131832373e+03,-5.681732484076433138e+03,-2.826108505539923499e+01,-3.689862572490947290e-01
1.534700000000000000e+04,-5.658752411575562292e+03,-5.592458598726114360e+03,-6.629381284944793151e+01,-8.804191299087894551e-01
1.534800000000000000e+04,-5.604012861736334344e+03,-5.588789808917197661e+03,-1.522305281913668296e+01,-2.065287349252442339e-01
1.534900000000000000e+04,-5.713080385852090330e+03,-5.789350318471337232e+03,7.626993261924690160e+01,1.018972615119806413e+00
1.535000000000000000e+04,-5.728720257234726887e+03,-5.619566878980891488e+03,-1.091533782538353989e+02,-1.438227315415098628e+00
1.535100000000000000e+04,-5.521080385852090330e+03,-5.657681528662420533e+03,1.366011428103302023e+02,1.804167385207224861e+00
1.535200000000000000e+04,-5.609774919614147620e+03,-5.471388535031846914e+03,-1.383863845823007068e+02,-1.805138470811460838e+00
1.535300000000000000e+04,-5.549067524115755987e+03,-5.530089171974522287e+03,-1.897835214123369951e+01,-2.518165194792185146e-01
1.535400000000000000e+04,-5.454816720257234920e+03,-5.506649681528662768e+03,5.183296127142784826e+01,6.931006906371610654e-01
1.535500000000000000e+04,-5.482598070739550167e+03,-5.456101910828025211e+03,-2.649615991152495553e+01,-3.457572345640373412e-01
1.535600000000000000e+04,-5.477659163987138527e+03,-5.431031847133757765e+03,-4.662731685338076204e+01,-6.286102615595249299e-01
1.535700000000000000e+04,-5.390610932475884510e+03,-5.472407643312101754e+03,8.179671083621724392e+01,1.110712422988991532e+00
1.535800000000000000e+04,-5.471485530546623522e+03,-5.341757961783439896e+03,-1.297275687631836263e+02,-1.763737526842655612e+00
1.535900000000000000e+04,-5.313234726688102455e+03,-5.411668789808917609e+03,9.843406312081515352e+01,1.329802789566368659e+00
1.536000000000000000e+04,-5.416745980707395574e+03,-5.372331210191082391e+03,-4.441477051631318318e+01,-6.041137630276477433e-01
1.536100000000000000e+04,-5.281131832797427705e+03,-5.292636942675158934e+03,1.150510987773122906e+01,1.580416154567219900e-01
1.536200000000000000e+04,-5.300064308681671719e+03,-5.335235668789809097e+03,3.517136010813737812e+01,4.819824648981489434e-01
1.536300000000000000e+04,-5.420655948553054259e+03,-5.278980891719745159e+03,-1.416750568333090996e+02,-1.896827185357472523e+00
1.536400000000000000e+04,-5.204990353697749015e+03,-5.318726114649681222e+03,1.137357609519322068e+02,1.482422458252218744e+00
1.536500000000000000e+04,-5.367151125401929676e+03,-5.344203821656051332e+03,-2.294730374587834376e+01,-3.085053385809101711e-01
1.536600000000000000e+04,-5.269196141479099424e+03,-5.225987261146497076e+03,-4.320888033260234806e+01,-5.879070004174662412e-01
1.536700000000000000e+04,-5.325993569131832373e+03,-5.306496815286624042e+03,-1.949675384520833177e+01,-2.645687841628060477e-01
1.536800000000000000e+04,-5.275987138263665656e+03,-5.244942675159235478e+03,-3.104446310443017865e+01,-4.149699227780199173e-01
1.536900000000000000e+04,-5.407485530546623522e+03,-5.387414012738853671e+03,-2.007151780776985106e+01,-2.691932707723048712e-01
1.537000000000000000e+04,-5.114032154340836314e+03,-5.136509554140126966e+03,2.247739979929065157e+01,2.987860885181320980e-01
1.537100000000000000e+04,-5.079048231511254016e+03,-5.054573248407643405e+03,-2.447498310361061158e+01,-3.178631700824753326e-01
1.537200000000000000e+04,-5.621504823151125493e+03,-5.588789808917197661e+03,-3.271501423392783181e+01,-4.259878542074213570e-01
1.537300000000000000e+04,-4.935202572347267051e+03,-4.882955414012738402e+03,-5.224715833452864899e+01,-6.636884237466718073e-01
1.537400000000000000e+04,-5.057852090032154592e+03,-5.095745222929936062e+03,3.789313289778147009e+01,4.875317395861411551e-01
1.537500000000000000e+04,-4.305286173633440740e+03,-4.218904458598725796e+03,-8.638171503471494361e+01,-1.045740772382510286e+00
1.537600000000000000e+04,-3.680720257234726887e+03,-3.823082802547770825e+03,1.423625453130439382e+02,1.837876313505194981e+00
1.537700000000000000e+04,-4.452630225080385571e+03,-4.296560509554140481e+03,-1.560697155262450906e+02,-1.866207215726833679e+00
1.537800000000000000e+04,-7.114289389067524098e+03,-7.212229299363057180e+03,9.793991029553308181e+01,1.204748016176184988e+00
1.537900000000000000e+04,-5.058881028938906638e+03,-5.041732484076433138e+03,-1.714854486247349996e+01,-2.110178883232065872e-01
1.538000000000000000e+04,-5.299652733118970900e+03,-5.249019108280254841e+03,-5.063362483871605946e+01,-6.188233786978766249e-01
1.538100000000000000e+04,-4.135511254019292210e+03,-4.132484076433121118e+03,-3.027177586171092116e+00,-3.922389146174942720e-02
1.538200000000000000e+04,-5.024102893890675659e+03,-5.054165605095541650e+03,3.006271120486599102e+01,4.023111814091726024e-01
1.538300000000000000e+04,-4.674263665594855411e+03,-4.502420382165604678e+03,-1.718432834292507323e+02,-2.329580890194534071e+00
1.538400000000000000e+04,-5.000848874598070324e+03,-5.099006369426751917e+03,9.815749482868159248e+01,1.307555271860138424e+00
1.538500000000000000e+04,-4.924501607717042134e+03,-4.908229299363057180e+03,-1.627230835398495401e+01,-2.161476298175290522e-01
1.538600000000000000e+04,-4.629196141479099424e+03,-4.607796178343948668e+03,-2.139996313515075599e+01,-2.910709242722103740e-01
1.538700000000000000e+04,-4.640308681672026069e+03,-4.675668789808917609e+03,3.536010813689154020e+01,4.821727783246470556e-01
1.538800000000000000e+04,-4.893633440514469839e+03,-4.838726114649681222e+03,-5.490732586478861776e+01,-7.413215842975617864e-01
1.538900000000000000e+04,-4.679614147909967869e+03,-4.721121019108280052e+03,4.150687119831218297e+01,5.590725692185124496e-01
1.539000000000000000e+04,-5.044064308681671719e+03,-5.108382165605095906e+03,6.431785692342418770e+01,8.740958719221249007e-01
1.539100000000000000e+04,-4.918945337620578357e+03,-4.843414012738853671e+03,-7.553132488172468584e+01,-1.030599215204158758e+00
1.539200000000000000e+04,-4.988913183279742952e+03,-4.933707006369426381e+03,-5.520617691031657159e+01,-7.424804664633546381e-01
1.539300000000000000e+04,-4.842803858520900576e+03,-4.894777070063693827e+03,5.197321154279325128e+01,6.981089527687720508e-01
1.539400000000000000e+04,-5.287305466237941801e+03,-5.246777070063693827e+03,-4.052839617424797325e+01,-5.484704261649212542e-01
1.539500000000000000e+04,-4.894868167202572295e+03,-4.890089171974522287e+03,-4.778995228050007427e+00,-6.313776624992484265e-02
1.539600000000000000e+04,-5.115266881028938769e+03,-5.148535031847133723e+03,3.326815081819495390e+01,4.322672485481117710e-01
1.539700000000000000e+04,-5.450495176848874507e+03,-5.405554140127388564e+03,-4.494103672148594342e+01,-5.995846979770250718e-01
1.539800000000000000e+04,-5.242649517684887542e+03,-5.178904458598725796e+03,-6.374505908616174565e+01,-8.562390090813211119e-01
1.539900000000000000e+04,-5.142430868167202789e+03,-5.186038216560509682e+03,4.360734839330689283e+01,5.876048155671218520e-01
1.540000000000000000e+04,-4.998790996784566232e+03,-4.934318471337579467e+03,-6.447252544698676502e+01,-8.487362118174058834e-01
1.540100000000000000e+04,-4.983356913183280085e+03,-5.077808917197452502e+03,9.445200401417241665e+01,1.237728164769773098e+00
1.540200000000000000e+04,-5.322700964630224917e+03,-5.160152866242037817e+03,-1.625480983881870998e+02,-2.123761432929749393e+00
1.540300000000000000e+04,-5.101067524115755987e+03,-5.155057324840764522e+03,5.398980072500853566e+01,7.217297817588347320e-01
1.540400000000000000e+04,-5.357273311897106396e+03,-5.358267515923566862e+03,9.942040264604656841e-01,1.308499198865095345e-02
1.540500000000000000e+04,-5.100861736334405578e+03,-5.105936305732484470e+03,5.074569398078892846e+00,6.686849192720170643e-02
1.540600000000000000e+04,-5.194083601286173689e+03,-5.157095541401274204e+03,-3.698805988489948504e+01,-5.002891808994336387e-01
1.540700000000000000e+04,-5.136874598070739921e+03,-5.145070063694267446e+03,8.195465623527525167e+00,1.121460534779576829e-01
1.540800000000000000e+04,-5.269607717041800242e+03,-5.180535031847133723e+03,-8.907268519466651924e+01,-1.212722028307787525e+00
1.540900000000000000e+04,-5.185852090032154592e+03,-5.287541401273885640e+03,1.016893112417310476e+02,1.357829577757742934e+00
1.541000000000000000e+04,-5.180707395498392543e+03,-5.097375796178343990e+03,-8.333159932004855364e+01,-1.109139677233049737e+00
1.541100000000000000e+04,-5.066289389067524098e+03,-5.111643312101910851e+03,4.535392303438675299e+01,6.145001169762500659e-01
1.541200000000000000e+04,-5.127819935691318278e+03,-5.152815286624203509e+03,2.499535093288523058e+01,3.365211308643678567e-01
1.541300000000000000e+04,-5.171858520900321309e+03,-5.034394904458598830e+03,-1.374636164417224791e+02,-1.825005410188432098e+00
1.541400000000000000e+04,-4.942199356913183692e+03,-5.025426751592356595e+03,8.322739467917290312e+01,1.088439229510447470e+00
1.541500000000000000e+04,-4.997556270096462868e+03,-5.049070063694267446e+03,5.151379359780457889e+01,6.912252221977351896e-01
1.541600000000000000e+04,-4.926559485530546226e+03,-4.834853503184713190e+03,-9.170598234583303565e+01,-1.238574379750953414e+00
1.541700000000000000e+04,-4.934379421221864504e+03,-4.896000000000000000e+03,-3.837942122186450433e+01,-5.145614150670233533e-01
1.541800000000000000e+04,-4.798971061093247954e+03,-4.862369426751592073e+03,6.339836565834411886e+01,8.521610571918559751e-01
1.541900000000000000e+04,-4.850623794212218854e+03,-4.733146496815286810e+03,-1.174772973969320446e+02,-1.579743853690255717e+00
1.542000000000000000e+04,-4.785183279742765080e+03,-4.884993630573248083e+03,9.981035083048300294e+01,1.354649418379741510e+00
1.542100000000000000e+04,-4.756578778135048196e+03,-4.716433121019108512e+03,-4.014565711593968445e+01,-5.328816319268964152e-01
1.542200000000000000e+04,-4.879845659163986966e+03,-4.828535031847133723e+03,-5.131062731685324252e+01,-6.740658671891043285e-01
1.542300000000000000e+04,-4.803292604501607457e+03,-4.823439490445859519e+03,2.014688594425206247e+01,2.686513355526697899e-01
1.542400000000000000e+04,-4.835189710610932707e+03,-4.836891719745222872e+03,1.702009134290165093e+00,2.280495862276714705e-02
1.542500000000000000e+04,-4.830250803858521067e+03,-4.754343949044586225e+03,-7.590685481393484224e+01,-1.007174229501881957e+00
1.542600000000000000e+04,-4.668913183279742952e+03,-4.792458598726114360e+03,1.235454154463714076e+02,1.617672299688400983e+00
1.542700000000000000e+04,-4.938906752411575326e+03,-4.737019108280254841e+03,-2.018876441313204850e+02,-2.634292840065255881e+00
1.542800000000000000e+04,-4.742585209003215823e+03,-4.807133757961783886e+03,6.454854895856806252e+01,8.560789754280134778e-01
1.542900000000000000e+04,-4.763369774919614429e+03,-4.796127388535031969e+03,3.275761361541754013e+01,4.344262571152160968e-01
1.543000000000000000e+04,-4.773864951768488936e+03,-4.785324840764331384e+03,1.145988899584244791e+01,1.522176465885610175e-01
1.543100000000000000e+04,-4.776334405144694756e+03,-4.726828025477707342e+03,-4.950637966698741366e+01,-6.612714199269213999e-01
1.543200000000000000e+04,-4.769543408360128524e+03,-4.830777070063693827e+03,6.123366170356530347e+01,8.301426795440247641e-01
1.543300000000000000e+04,-4.946726688102893604e+03,-4.854624203821656010e+03,-9.210248428123759368e+01,-1.257745460951786853e+00
1.543400000000000000e+04,-4.922443729903537132e+03,-4.988738853503185055e+03,6.629512359964792267e+01,8.797788665114126827e-01
1.543500000000000000e+04,-4.234495176848874507e+03,-4.208305732484076543e+03,-2.618944436479796423e+01,-3.407277594889626116e-01
1.543600000000000000e+04,-5.200463022508038193e+03,-5.166471337579618194e+03,-3.399168492841999978e+01,-4.299103151992446636e-01
1.543700000000000000e+04,-3.623305466237942255e+03,-3.618649681528662313e+03,-4.655784709279942035e+00,-5.908945549067903119e-02
1.543800000000000000e+04,-4.803292604501607457e+03,-4.749248407643312021e+03,-5.404419685829543596e+01,-7.008922617978737835e-01
1.543900000000000000e+04,-4.864205787781350409e+03,-4.927388535031846914e+03,6.318274725049650442e+01,7.619043132782473693e-01
1.544000000000000000e+04,-5.449054662379421643e+03,-5.463031847133757765e+03,1.397718475433612184e+01,1.669526017488279224e-01
1.544100000000000000e+04,-2.970135048231511064e+03,-2.911388535031846914e+03,-5.874651319966415031e+01,-7.701617144167701712e-01
1.544200000000000000e+04,-2.663511254019292664e+03,-2.591388535031846914e+03,-7.212271898744575083e+01,-9.514228833768733073e-01
1.544300000000000000e+04,-4.105672025723472871e+03,-4.222369426751592073e+03,1.166974010281192022e+02,1.406294977929349210e+00
1.544400000000000000e+04,-5.144077170418006062e+03,-5.077401273885350747e+03,-6.667589653265531524e+01,-8.826722364716532709e-01
1.544500000000000000e+04,-4.365581993569131555e+03,-4.393375796178343990e+03,2.779380260921243462e+01,3.725156279254812630e-01
1.544600000000000000e+04,-4.072745980707395574e+03,-4.054828025477706888e+03,-1.791795522968868681e+01,-2.361112781189769749e-01
1.544700000000000000e+04,-3.681749196141478933e+03,-3.671235668789809097e+03,-1.051352735166983621e+01,-1.383665074660667127e-01
1.544800000000000000e+04,-3.807485530546623977e+03,-3.804535031847133723e+03,-2.950498699490253784e+00,-3.948192392377533610e-02
1.544900000000000000e+04,-3.957916398713826311e+03,-3.996942675159235478e+03,3.902627644540916663e+01,5.238146221167359062e-01
1.545000000000000000e+04,-4.571781350482315247e+03,-4.533401273885350747e+03,-3.838007659696449991e+01,-5.176762189051202778e-01
1.545100000000000000e+04,-4.485762057877813277e+03,-4.567439490445859519e+03,8.167743256804624252e+01,1.082933072513197148e+00
1.545200000000000000e+04,-4.268655948553054259e+03,-4.088662420382165692e+03,-1.799935281708885668e+02,-2.324910316306939784e+00
1.545300000000000000e+04,-4.130366559485530161e+03,-4.226649681528662768e+03,9.628312204313260736e+01,1.243454124674965078e+00
1.545400000000000000e+04,-4.341093247588424674e+03,-4.357707006369426381e+03,1.661375878100170667e+01,2.192399007276370215e-01
1.545500000000000000e+04,-4.425466237942122461e+03,-4.419668789808917609e+03,-5.797448133204852638e+00,-7.640556310919659200e-02
1.545600000000000000e+04,-4.783536977491961807e+03,-4.785528662420381806e+03,1.991684928419999778e+00,2.708483403182707083e-02
1.545700000000000000e+04,-4.391717041800643528e+03,-4.397044585987261598e+03,5.327544186618069944e+00,7.112226187593334581e-02
1.545800000000000000e+04,-4.635781350482315247e+03,-4.536254777070063938e+03,-9.952657341225130949e+01,-1.343184470403899322e+00
1.545900000000000000e+04,-4.585363344051446802e+03,-4.705630573248407927e+03,1.202672291969611251e+02,1.609653035375963714e+00
1.546000000000000000e+04,-4.470327974276527129e+03,-4.398063694267515530e+03,-7.226428000901159976e+01,-9.789768319703290311e-01
1.546100000000000000e+04,-4.400360128617363443e+03,-4.371974522292993242e+03,-2.838560632437020104e+01,-3.865476404267037536e-01
1.546200000000000000e+04,-4.541324758842443771e+03,-4.595566878980891488e+03,5.424212013844771718e+01,7.223891430306057515e-01
1.546300000000000000e+04,-4.826340836012861473e+03,-4.689528662420381806e+03,-1.368121735924796667e+02,-1.810656091317256688e+00
1.546400000000000000e+04,-4.740321543408360412e+03,-4.823235668789809097e+03,8.291412538144868449e+01,1.083126550630440388e+00
1.546500000000000000e+04,-4.566019292604501970e+03,-4.638777070063693827e+03,7.275777745919185691e+01,9.674812141475103155e-01
1.546600000000000000e+04,-4.588038585209003031e+03,-4.485910828025477713e+03,-1.021277571835253184e+02,-1.387178333271441133e+00
1.546700000000000000e+04,-4.524450160771703850e+03,-4.473070063694267446e+03,-5.138009707743640320e+01,-6.833394808940473908e-01
1.546800000000000000e+04,-4.682083601286173689e+03,-4.786343949044586225e+03,1.042603477584125358e+02,1.360544149517475709e+00
1.546900000000000000e+04,-4.713774919614147620e+03,-4.629197452229299415e+03,-8.457746738484820526e+01,-1.118762061097372973e+00
1.547000000000000000e+04,-4.697723472668810246e+03,-4.747006369426751917e+03,4.928289675794167124e+01,6.473578003938330605e-01
1.547100000000000000e+04,-4.516836012861735981e+03,-4.513834394904458350e+03,-3.001617957277630921e+00,-3.978703141534326720e-02
1.547200000000000000e+04,-4.531241157556270082e+03,-4.473885350318470955e+03,-5.735580723779912660e+01,-7.559544155019713996e-01
1.547300000000000000e+04,-4.397273311897106396e+03,-4.410700636942675374e+03,1.342732504556897766e+01,1.761801667279721817e-01
1.547400000000000000e+04,-4.535768488745980903e+03,-4.584560509554140481e+03,4.879202080815957743e+01,6.486690770446601473e-01
1.547500000000000000e+04,-4.522598070739550167e+03,-4.443515923566878882e+03,-7.908214717267128435e+01,-1.069787858563820526e+00
1.547600000000000000e+04,-4.342739549839227948e+03,-4.430267515923566862e+03,8.752796608433891379e+01,1.174402059513470098e+00
1.547700000000000000e+04,-4.443575562700964838e+03,-4.280662420382165692e+03,-1.629131423187991459e+02,-2.136032890085482361e+00
1.547800000000000000e+04,-4.283061093247588360e+03,-4.326726114649681222e+03,4.366502140209286154e+01,5.719085509940582401e-01
1.547900000000000000e+04,-4.318456591639871476e+03,-4.349554140127388564e+03,3.109754848751708778e+01,4.104148491246997765e-01
1.548000000000000000e+04,-4.282443729903537132e+03,-4.243770700636942820e+03,-3.867302926659431250e+01,-5.141625984971254226e-01
1.548100000000000000e+04,-4.318456591639871476e+03,-4.289834394904458350e+03,-2.862219673541312659e+01,-3.845250212742143958e-01
1.548200000000000000e+04,-4.269479099678456805e+03,-4.294726114649681222e+03,2.524701497122441651e+01,3.404592987505933865e-01
1.548300000000000000e+04,-4.274829581993569263e+03,-4.210343949044586225e+03,-6.448563294898303866e+01,-8.696641665757957051e-01
1.548400000000000000e+04,-4.189839228295820249e+03,-4.267617834394904094e+03,7.777860609908384504e+01,1.029399675798789993e+00
1.548500000000000000e+04,-4.225646302250804183e+03,-4.212993630573248083e+03,-1.265267167755609989e+01,-1.651764647331117053e-01
1.548600000000000000e+04,-4.137363344051446802e+03,-4.115566878980891488e+03,-2.179646507055531401e+01,-2.933355649796207110e-01
1.548700000000000000e+04,-4.160823151125401637e+03,-4.164687898089171540e+03,3.864746963769903232e+00,5.187353762424006670e-02
1.548800000000000000e+04,-4.189633440514469839e+03,-4.104152866242037817e+03,-8.548057427243202255e+01,-1.135243173762217950e+00
1.548900000000000000e+04,-4.030353697749196272e+03,-4.102318471337579467e+03,7.196477358838319560e+01,9.245187014230216160e-01
1.549000000000000000e+04,-4.139009646302250985e+03,-4.158573248407643405e+03,1.956360210539241962e+01,2.612497624240099348e-01
1.549100000000000000e+04,-4.098469453376205820e+03,-4.012025477707006303e+03,-8.644397566919951714e+01,-1.169634958151704485e+00
1.549200000000000000e+04,-4.148887459807074265e+03,-4.143490445859873034e+03,-5.397013947201230621e+00,-7.431073623018168151e-02
1.549300000000000000e+04,-4.030765273311897090e+03,-4.038318471337579467e+03,7.553198025682377192e+00,1.023056300980371841e-01
1.549400000000000000e+04,-4.259601286173633525e+03,-4.234802547770700585e+03,-2.479873840293294052e+01,-3.281833378738556184e-01
1.549500000000000000e+04,-3.935485530546623977e+03,-3.950063694267515984e+03,1.457816372089200740e+01,1.917035195369728995e-01
1.549600000000000000e+04,-3.932398713826366475e+03,-3.875261146496815400e+03,-5.713756732955107509e+01,-7.503839610285253370e-01
1.549700000000000000e+04,-4.452012861736334344e+03,-4.439031847133757765e+03,-1.298101460257657891e+01,-1.677748222037400150e-01
1.549800000000000000e+04,-3.746778135048231434e+03,-3.762140127388534893e+03,1.536199234030345906e+01,1.925979429188238723e-01
1.549900000000000000e+04,-3.935485530546623977e+03,-3.944152866242038272e+03,8.667335695414294605e+00,1.113334866498880416e-01
1.550000000000000000e+04,-3.106983922829581843e+03,-3.053452229299362898e+03,-5.353169353021894494e+01,-6.576166299306263063e-01
1.550100000000000000e+04,-2.571935691318327827e+03,-2.633987261146496621e+03,6.205156982816879463e+01,8.090632753973254765e-01
