sample,mean0_minus_mean1
1894,-816.809
1895,-740.487
1896,-694.901
1897,-739.995
1898,-888.293
1899,-789.499
1900,-766.416
1901,-688.348
1902,-718.254
1903,-817.176
1904,-730.317
1905,-699.77
1906,-741.672
1907,-863.214
1908,-766.78
1909,-633.355
1910,-760.348
1911,-828.4
1912,-669.837
1913,-699.257
1914,-695.708
1915,-827.014
1916,-695.397
1917,-720.77
1918,-713.552
1919,-721.313
1920,-765.283
1921,-731.823
1922,-726.859
1923,-715.877
1924,-810.282
1925,-695.065
1926,-734.791
1927,-651.392
1928,-725.875
1929,-737.09
1930,-805.907
1931,-705.547
1932,-676.472
1933,-781.268
1934,-770.86
1935,-700.078
1936,-670.194
1937,-752.839
1938,-669.196
1939,-767.396
1940,-728.878
1941,-649.439
1942,-637.611
1943,-767.976
1944,-770.551
1945,-563.981
1946,-638.182
1947,-723.557
1948,-747.828
1949,-666.719
1950,-722.752
1951,-707.202
1952,-636.63
1953,-748.065
1954,-730.865
1955,-712.825
1956,-681.517
1957,-705.32
1958,-700.429
1959,-678.308
1960,-666.741
1961,-722.51
1962,-749.131
1963,-644.754
1964,-684.88
1965,-827.889
1966,-630.771
1967,-589.345
1968,-590.035
1969,-764.746
1970,-717.031
1971,-580.978
1972,-641.009
1973,-682.513
1974,-774.806
1975,-707.232
1976,-606.836
1977,-548.639
1978,-713.859
1979,-661.939
1980,-679.301
1981,-646.906
1982,-743.979
1983,-713.214
1984,-694.509
1985,-660.06
1986,-611.931
1987,-708.552
1988,-696.564
1989,-653.894
1990,-625.8
1991,-662.169
1992,-595.17
1993,-647.534
1994,-669.344
1995,-685.399
1996,-634.683
1997,-634.429
1998,-668.246
1999,-672.281
2000,-637.394
2001,-664.049
2002,-559.047
2003,-642.755
2004,-714.161
2005,-650.517
2006,-601.033
2007,-613.91
2008,-715.348
2009,-634.339
2010,-600.398
2011,-592.677
2012,-626.658
2013,-672.74
2014,-659.036
2015,-583.041
2016,-590.487
2017,-675.398
2018,-610.886
2019,-661.419
2020,-584.158
2021,-635.761
2022,-547.439
2023,-637.752
2024,-646.427
2025,-634.472
2026,-628.429
2027,-527.646
2028,-565.038
2029,-606.098
2030,-635.39
2031,-557.045
2032,-624.398
2033,-630.901
2034,-551.261
2035,-542.202
2036,-586.036
2037,-605.178
2038,-559.65
2039,-537.157
2040,-590.945
2041,-557.218
2042,-528.873
2043,-535.118
2044,-589.783
2045,-654.695
2046,-479.379
2047,-490.719
2048,-589.192
2049,-702.514
2050,-575.495
2051,-477.061
2052,-520.888
2053,-596.158
2054,-546.555
2055,-616.005
2056,-580.336
2057,-509.169
2058,-594.338
2059,-529.115
2060,-517.651
2061,-471.848
2062,-593.49
2063,-566.021
2064,-535.46
2065,-511.978
2066,-522.934
2067,-535.838
2068,-564.545
2069,-537.793
2070,-428.856
2071,-556.1
2072,-483.554
2073,-488.275
2074,-547.1
2075,-610.003
2076,-525.267
2077,-385.521
2078,-569.458
2079,-494.322
2080,-600.483
2081,-528.649
2082,-474.055
2083,-455.053
2084,-545.89
2085,-472.511
2086,-506.433
2087,-492.137
2088,-569.738
2089,-565.13
2090,-508.665
2091,-431.36
2092,-422.868
2093,-490.204
2094,-511.863
2095,-440.554
2096,-421.534
2097,-472.47
2098,-474.844
2099,-502.645
2100,-470.013
2101,-409.793
2102,-377.512
2103,-505.753
2104,-465.008
2105,-493.572
2106,-495.482
2107,-469.043
2108,-440.417
2109,-477.882
2110,-495.47
2111,-384.243
2112,-509.49
2113,-476.96
2114,-461.717
2115,-430.539
2116,-485.692
2117,-432.666
2118,-403.043
2119,-514.262
2120,-470.519
2121,-399.831
2122,-382.711
2123,-467.638
2124,-473.128
2125,-403.556
2126,-416.6
2127,-342.138
2128,-401.526
2129,-462.132
2130,-466.514
2131,-385.638
2132,-385.716
2133,-404.034
2134,-426.09
2135,-443.806
2136,-377.883
2137,-372.403
2138,-494.022
2139,-443.843
2140,-343.895
2141,-314.476
2142,-432.416
2143,-439.457
2144,-408.475
2145,-388.014
2146,-355.116
2147,-385.992
2148,-464.596
2149,-438.619
2150,-356.471
2151,-396.301
2152,-291.474
2153,-353.874
2154,-313.543
2155,-480.46
2156,-424.183
2157,-340.075
2158,-320.181
2159,-316.261
2160,-426.739
2161,-341.882
2162,-290.087
2163,-330.117
2164,-446.504
2165,-301.69
2166,-254.143
2167,-287.828
2168,-425.944
2169,-373.535
2170,-292.76
2171,-265.275
2172,-300.36
2173,-399.153
2174,-385.945
2175,-325.448
2176,-262.674
2177,-291.645
2178,-276.979
2179,-343.767
2180,-365.628
2181,-326.931
2182,-294.091
2183,-337.781
2184,-285.573
2185,-211.534
2186,-311.188
2187,-358.716
2188,-262.867
2189,-244.763
2190,-333.616
2191,-240.802
2192,-278.06
2193,-288.625
2194,-359.383
2195,-180.408
2196,-229.881
2197,-282.952
2198,-288.01
2199,-331.955
2200,-317.695
2201,-227.576
2202,-147.74
2203,-378.386
2204,-276.197
2205,-379.111
2206,-235.438
2207,-228.578
2208,-236.243
2209,-279.23
2210,-240.918
2211,-241.069
2212,-348.284
2213,-219.626
2214,-218.011
2215,-278.399
2216,-277.007
2217,-141.682
2218,-236.572
2219,-272.038
2220,-221.666
2221,-93.1689
2222,-267.569
2223,-371.201
2224,-239.103
2225,-147.462
2226,-154.556
2227,-219.926
2228,-208.748
2229,-208.847
2230,-262.671
2231,-285.574
2232,-154.082
2233,-143.347
2234,-228.849
2235,-305.788
2236,-202.607
2237,-169.006
2238,-232.421
2239,-205.103
2240,-196.869
2241,-198.329
2242,-185.879
2243,-122.664
2244,-286.301
2245,-161.579
2246,-122.276
2247,-81.0771
2248,-255.918
2249,-249.96
2250,-67.4062
2251,-118.899
2252,-50.875
2253,-166.191
2254,-228.298
2255,-195.856
2256,-93.5186
2257,-141.959
2258,-129.701
2259,-131.262
2260,-118.472
2261,-142.848
2262,-175.548
2263,-141.224
2264,-114.225
2265,-91.0342
2266,-203.123
2267,-179.867
2268,-47.667
2269,-121.197
2270,-187.665
2271,-44.2715
2272,-52.3115
2273,-178.372
2274,-241.414
2275,-101.673
2276,-53.3623
2277,-11.8848
2278,-101.604
2279,-142.081
2280,-208.233
2281,-28.4727
2282,-28.7607
2283,-153.635
2284,-50.7051
2285,-106.403
2286,-87.2275
2287,-123.894
2288,-45.3018
2289,-62.2979
2290,-163.408
2291,-20.8232
2292,-42.5684
2293,-130.808
2294,-140.99
2295,-12.4277
2296,-2.57031
2297,-102.604
2298,-145.077
2299,-98.0977
2300,-80.3926
2301,11.332
2302,-26.8877
2303,-107.392
2304,-72.9072
2305,-116.111
2306,-68.5928
2307,-45.4141
2308,-52.2295
2309,-41.874
2310,-48.7568
2311,-107.396
2312,-10.2695
2313,27.6338
2314,8.61914
2315,-90.9668
2316,-95.2959
2317,-32.4248
2318,-14.043
2319,-0.474609
2320,-20.4756
2321,-17.2383
2322,38.5186
2323,1.11621
2324,-171.309
2325,4.84668
2326,105.168
2327,121.893
2328,-227.61
2329,-58.3184
2330,-12.5215
2331,24.2549
2332,33.9736
2333,0.415039
2334,-39.166
2335,3.79883
2336,55.3906
2337,-57.2285
2338,32.6338
2339,15.3438
2340,37.4951
2341,-18.4336
2342,-11.7441
2343,79.3906
2344,74.498
2345,77.6855
2346,-4.46289
2347,-40.7939
2348,20.6309
2349,50.1318
2350,-29.6182
2351,83.5615
2352,118.312
2353,85.3691
2354,-79.5186
2355,-3.50098
2356,95.2246
2357,57.8242
2358,85.4941
2359,58.3457
2360,-19.5605
2361,-14.7441
2362,66.5264
2363,95.957
2364,75.2344
2365,-3.29102
2366,58.3691
2367,66.7305
2368,127.695
2369,22.373
2370,35.9385
2371,147.997
2372,55.5977
2373,2.02148
2374,33.6094
2375,166.561
2376,75.0684
2377,177.426
2378,33.4512
2379,73.291
2380,23.3438
2381,156.834
2382,111.912
2383,61.5449
2384,121.248
2385,11.8555
2386,102.932
2387,125.576
2388,134.17
2389,57.5273
2390,96.75
2391,100.557
2392,145.084
2393,124.105
2394,111.58
2395,118.324
2396,97.9102
2397,123.848
2398,44.1289
2399,142.744
2400,140.76
2401,73.1934
2402,142.404
2403,189.471
2404,114.391
2405,14.3105
2406,168.24
2407,250.826
2408,97.9492
2409,55.6523
2410,152.865
2411,207.109
2412,134.906
2413,107.215
2414,215.104
2415,168.236
2416,188.154
2417,84.3105
2418,237.209
2419,152.117
2420,169.217
2421,111.771
2422,137.32
2423,159.885
2424,127.23
2425,166.635
2426,203.57
2427,208.623
2428,163.803
2429,174.623
2430,37.4434
2431,185.693
2432,252.131
2433,247.866
2434,89.6104
2435,125.188
2436,296.942
2437,260.148
2438,230.152
2439,101.637
2440,151.289
2441,247.796
2442,256.129
2443,144.266
2444,215.031
2445,235.215
2446,226.83
2447,189.005
2448,205.173
2449,175.124
2450,181.979
2451,300.554
2452,279.62
2453,12.7285
2454,234.328
2455,198.006
2456,196.258
2457,222.881
2458,239.243
2459,258.3
2460,169.851
2461,284.078
2462,209.734
2463,227.169
2464,295.8
2465,199.969
2466,199.966
2467,283.876
2468,346.277
2469,270.152
2470,252.423
2471,214.085
2472,270.656
2473,252.085
2474,281.953
2475,194.451
2476,292.372
2477,394.242
2478,215.967
2479,205.934
2480,232.752
2481,309.903
2482,278.719
2483,288.566
2484,202.371
2485,229.34
2486,297.806
2487,318.127
2488,207.785
2489,238.508
2490,275.719
2491,250.965
2492,312.82
2493,332.637
2494,219.825
2495,284.267
2496,367.845
2497,233.005
2498,249.596
2499,273.03
2500,422.396
2501,254.081
2502,298.357
2503,297.349
2504,311.691
2505,285.159
2506,307.69
2507,316.048
2508,263.941
2509,305.852
2510,206.787
2511,371.16
2512,368.037
2513,339.93
2514,215.35
2515,289.201
2516,344.405
2517,335.416
2518,359.56
2519,248.596
2520,247.797
2521,345.781
2522,406.896
2523,173.132
2524,283.106
2525,320.934
2526,425.888
2527,325.8
2528,273.752
2529,374.292
2530,299.577
2531,320.308
2532,295.451
2533,345.374
2534,369.896
2535,302.175
2536,308.646
2537,380.567
2538,319.2
2539,370.224
2540,293.989
2541,372.752
2542,367.17
2543,402.891
2544,368.548
2545,278.626
2546,322.872
2547,438.728
2548,371.796
2549,217.733
2550,388.128
2551,423.086
2552,427.438
2553,305.165
2554,369.797
2555,266.239
2556,332.36
2557,424.061
2558,386.068
2559,318.752
2560,312.642
2561,417.134
2562,390.094
2563,413.132
2564,294.296
2565,403.567
2566,422.633
2567,401.872
2568,332.246
2569,376.24
2570,514.237
2571,342.95
2572,328.896
2573,376.107
2574,368.765
2575,355.492
2576,412.143
2577,424.275
2578,320.82
2579,394.201
2580,374.409
2581,348.64
2582,363.764
2583,435.49
2584,402.203
2585,399.925
2586,439.543
2587,351.136
2588,418.009
2589,464.806
2590,288.937
2591,387.527
2592,462.725
2593,519.922
2594,321.077
2595,325.479
2596,467.044
2597,484.674
2598,401.345
2599,358.208
2600,390.631
2601,485.749
2602,489.338
2603,315.649
2604,412.203
2605,421.038
2606,457.479
2607,372.312
2608,428.888
2609,378.327
2610,416.086
2611,466.251
2612,376.045
2613,366.673
2614,456.159
2615,475.409
2616,389.649
2617,456.819
2618,484.169
2619,375.019
2620,364.885
2621,454.203
2622,493.382
2623,435.121
2624,397.42
2625,395.938
2626,439.335
2627,560.196
2628,442.651
2629,355.94
2630,404.971
2631,470.287
2632,482.661
2633,376.912
2634,438.972
2635,417.272
2636,501.025
2637,444.223
2638,403.525
2639,413.613
2640,490.492
2641,426.449
2642,404.86
2643,535.206
2644,393.158
2645,423.671
2646,453.335
2647,530.219
2648,354.474
2649,375.197
2650,486.511
2651,476.122
2652,493.543
2653,424.604
2654,423.925
2655,368.785
2656,537.204
2657,407.982
2658,442.127
2659,489.081
2660,510.28
2661,404.302
2662,375.7
2663,529.626
2664,511.351
2665,399.818
2666,442.925
2667,500.47
2668,476.664
2669,406.726
2670,358.158
2671,527.6
2672,504.247
2673,425.015
2674,346.469
2675,465.793
2676,526.871
2677,484.782
2678,507.365
2679,424.476
2680,304.641
2681,447.665
2682,578.572
2683,407.035
2684,387.219
2685,481.463
2686,564.656
2687,426.378
2688,440.885
2689,488.646
2690,482.091
2691,506.994
2692,457.421
2693,454.005
2694,488.624
2695,523.191
2696,408.496
2697,532.52
2698,452.954
2699,431.261
2700,405.159
2701,497.648
2702,574.786
2703,380.905
2704,523.895
2705,402.054
2706,441.509
2707,496.89
2708,529.617
2709,416.197
2710,469.7
2711,534.57
2712,485.878
2713,403.528
2714,456.755
2715,446.276
2716,518.492
2717,563.18
2718,479.938
2719,437.352
2720,507.53
2721,518.3
2722,457.016
2723,493.813
2724,469.86
2725,452.386
2726,506.42
2727,587.27
2728,450.058
2729,430.784
2730,441.51
2731,531.698
2732,484.254
2733,477.726
2734,458.168
2735,443.784
2736,520.804
2737,437.888
2738,505.526
2739,478.806
2740,459.063
2741,432.831
2742,535.344
2743,544.593
2744,412.263
2745,458.259
2746,506.245
2747,478.458
2748,484.971
2749,469.524
2750,411.315
2751,501.917
2752,590.871
2753,492.192
2754,385.307
2755,420.022
2756,535.322
2757,493.566
2758,460.207
2759,488.449
2760,426.686
2761,475.06
2762,538.491
2763,447.347
2764,407.075
2765,500.976
2766,571.691
2767,421.913
2768,433.472
2769,525.291
2770,523.035
2771,501.825
2772,480.266
2773,408.654
2774,436.954
2775,485.521
2776,458.471
2777,561.312
2778,485.159
2779,547.561
2780,397.09
2781,461.919
2782,516.196
2783,562.324
2784,529.831
2785,404.981
2786,454.141
2787,550.385
2788,540.448
2789,414.386
2790,455.629
2791,558.292
2792,564.115
2793,429.425
2794,405.235
2795,513.713
2796,511.354
2797,535.998
2798,425.115
2799,387.286
2800,495.695
2801,552.865
2802,519.341
2803,474.549
2804,409.011
2805,439.518
2806,451.325
2807,505.162
2808,449.051
2809,483.12
2810,516.686
2811,494.459
2812,498.965
2813,506.101
2814,467.729
2815,475.781
2816,528.505
2817,449.128
2818,507.073
2819,500.193
2820,531.095
2821,459.543
2822,466.309
2823,468.76
2824,429.005
2825,494.335
2826,518.25
2827,511.876
2828,388.938
2829,512.777
2830,339.064
2831,442.213
2832,514.387
2833,558.933
2834,381.502
2835,379.704
2836,547.674
2837,474.993
2838,497.926
2839,456.628
2840,471.84
2841,435.735
2842,525.246
2843,509.482
2844,466.781
2845,476.765
2846,544.463
2847,472.648
2848,386.419
2849,469.812
2850,531.499
2851,561.632
2852,462.372
2853,416.079
2854,504.709
2855,438.709
2856,403.846
2857,560.991
2858,579.025
2859,409.036
2860,325.783
2861,465.262
2862,552.035
2863,431.739
2864,450.243
2865,488.961
2866,471.875
2867,448.164
2868,533.11
2869,450.804
2870,461.107
2871,410.136
2872,557.429
2873,442.139
2874,402.765
2875,454.447
2876,518.973
2877,617.799
2878,389.727
2879,367.915
2880,455.407
2881,550.798
2882,434.001
2883,431.956
2884,484.249
2885,467.742
2886,413.151
2887,463.223
2888,508.712
2889,416.074
2890,473.625
2891,450.184
2892,460.441
2893,522.061
2894,432.955
2895,404.786
2896,484.522
2897,437.236
2898,418.564
2899,416.136
2900,423.64
2901,437.267
2902,508.032
2903,485.575
2904,423.772
2905,332.305
2906,519.064
2907,487.597
2908,435.834
2909,447.073
2910,378.137
2911,448.406
2912,470.526
2913,514.609
2914,422.409
2915,359.281
2916,482.084
2917,454.626
2918,490.352
2919,376.445
2920,408.193
2921,482.677
2922,490.94
2923,345.306
2924,393.498
2925,489.616
2926,515.683
2927,397.089
2928,374.235
2929,459.665
2930,356.29
2931,426.526
2932,448.945
2933,453.137
2934,418.148
2935,429.072
2936,391.187
2937,470.558
2938,487.548
2939,444.886
2940,367.433
2941,370.126
2942,451.016
2943,489.289
2944,458.89
2945,424.496
2946,340.224
2947,481.189
2948,467.08
2949,305.816
2950,384.842
2951,503.626
2952,517.781
2953,219.315
2954,386.174
2955,400.887
2956,429.856
2957,426.092
2958,431.462
2959,368.98
2960,338.952
2961,469.643
2962,368.624
2963,442.113
2964,382.789
2965,423.407
2966,347.971
2967,397.771
2968,489.473
2969,451.635
2970,407.583
2971,366.766
2972,416.682
2973,431.423
2974,365.458
2975,297.365
2976,492.573
2977,492.895
2978,367.987
2979,298.693
2980,345.552
2981,421.627
2982,356.218
2983,446.17
2984,347.06
2985,320.931
2986,365.014
2987,439.468
2988,387.357
2989,363.128
2990,285.909
2991,444.763
2992,447.823
2993,387.844
2994,268.149
2995,395.32
2996,455.664
2997,321.334
2998,308.922
2999,402.878
3000,407.805
3001,356.826
3002,432.464
3003,323.112
3004,369.525
3005,296.965
3006,419.854
3007,377.455
3008,329.491
3009,379.715
3010,331.954
3011,364.957
3012,366.578
3013,372.437
3014,343.509
3015,371.879
3016,297.342
3017,411.74
3018,412.743
3019,338.012
3020,265.715
3021,341.305
3022,432.767
3023,286.097
3024,365.751
3025,298.959
3026,310.458
3027,461.602
3028,407.932
3029,276.966
3030,238.824
3031,414.173
3032,453.85
3033,241.826
3034,261.385
3035,389.981
3036,392.795
3037,348.492
3038,296.559
3039,321.374
3040,340.729
3041,381.841
3042,269.439
3043,341.39
3044,400.318
3045,398.449
3046,183.753
3047,295.922
3048,376.954
3049,320.259
3050,285.007
3051,307.453
3052,385.243
3053,276.123
3054,264.979
3055,228.221
3056,364.282
3057,296.185
3058,371.941
3059,282.73
3060,228.413
3061,295.65
3062,380.551
3063,385.006
3064,216.725
3065,227.234
3066,383.298
3067,353.415
3068,278.357
3069,351.341
3070,329.113
3071,292.29
3072,309.544
3073,312.797
3074,255.146
3075,314.819
3076,401.338
3077,337.897
3078,173.162
3079,301.985
3080,284.738
3081,314.7
3082,317.676
3083,271.458
3084,287.068
3085,293.007
3086,365.596
3087,243.217
3088,278.696
3089,369.957
3090,249.514
3091,248.751
3092,317.292
3093,367.919
3094,280.148
3095,305.583
3096,245.29
3097,297.759
3098,306.248
3099,314.365
3100,204.447
3101,260.045
3102,408.479
3103,268.882
3104,245.826
3105,172.956
3106,268.625
3107,317.384
3108,306.799
3109,141.845
3110,202.721
3111,328.079
3112,320.855
3113,210.836
3114,233.494
3115,266.319
3116,274.177
3117,313.837
3118,298.441
3119,192.722
3120,224.281
3121,271.437
3122,222.144
3123,235.488
3124,277.757
3125,309.062
3126,202.883
3127,247.318
3128,225.863
3129,219.701
3130,203.106
3131,228.29
3132,243.174
3133,247.098
3134,259.011
3135,135.953
3136,228.419
3137,266.901
3138,316.894
3139,154.267
3140,180.962
3141,273.833
3142,308.393
3143,275.827
3144,118.5
3145,228.656
3146,272.172
3147,208.641
3148,120.225
3149,283.962
3150,178.77
3151,210.312
3152,260.215
3153,227.755
3154,180.464
3155,145.604
3156,314.172
3157,214.285
3158,143.072
3159,215.021
3160,219.779
3161,188.422
3162,232.704
3163,190.188
3164,240.639
3165,205.71
3166,166.561
3167,163.941
3168,274.519
3169,204.135
3170,144.448
3171,133.309
3172,231.679
3173,199.001
3174,116.369
3175,203.933
3176,204.32
3177,210.749
3178,168.767
3179,203.234
3180,76.3213
3181,158.753
3182,206.092
3183,215.14
3184,162.708
3185,140.776
3186,221.857
3187,204.78
3188,218.507
3189,94.8555
3190,147.793
3191,210.754
3192,240.239
3193,165.402
3194,104.976
3195,184.271
3196,177.512
3197,174.008
3198,116.764
3199,97.7207
3200,170.985
3201,223.728
3202,153.468
3203,55.9961
3204,168.433
3205,108.861
3206,71.2051
3207,133.901
3208,205.63
3209,124.167
3210,102.302
3211,153.565
3212,110.734
3213,168.233
3214,153.938
3215,61.0498
3216,127.896
3217,195.259
3218,281.01
3219,94.2041
3220,79.4443
3221,103.836
3222,208.739
3223,159.043
3224,47.1025
3225,84.5127
3226,211.835
3227,184.857
3228,57.7588
3229,111.197
3230,43.6152
3231,171.984
3232,115.961
3233,87.6895
3234,65.4727
3235,100.979
3236,151.906
3237,59.8926
3238,84.3877
3239,136.393
3240,113.986
3241,18.1631
3242,172.404
3243,139.561
3244,25.3193
3245,38.7617
3246,128.117
3247,126.959
3248,97.2607
3249,102.389
3250,96.4854
3251,80.9189
3252,172.738
3253,60.3965
3254,53.1465
3255,84.5898
3256,75.0508
3257,108.065
3258,87.4287
3259,87.8203
3260,-50.7246
3261,42.4561
3262,179.269
3263,62.5391
3264,-18.3965
3265,69.6943
3266,79.4092
3267,64.2168
3268,141.856
3269,23.8984
3270,37.0967
3271,68.9932
3272,137.21
3273,-32.1357
3274,-8.5127
3275,69.5049
3276,113.582
3277,84.3105
3278,29.0059
3279,53.5889
3280,8.47852
3281,70.9316
3282,3.96582
3283,50.292
3284,16.0967
3285,81.4473
3286,13.9551
3287,27.2119
3288,76.5107
3289,68.46
3290,3.41504
3291,-3.37109
3292,16.5381
3293,110.465
3294,30.5039
3295,-0.0419922
3296,62.665
3297,29.0254
3298,45.5303
3299,-28.3535
3300,-50.9424
3301,45.1836
3302,114.851
3303,34.3428
3304,-65.415
3305,-48.5762
3306,111.688
3307,32.4365
3308,-56.7305
3309,40.1406
3310,27.9912
3311,13.2764
3312,-49.3301
3313,58.6104
3314,-5.08496
3315,-44.7852
3316,48.165
3317,19.8096
3318,-3.67969
3319,-21.1758
3320,60.3145
3321,-23.6895
3322,30.6475
3323,-35.7676
3324,6.97656
3325,-44.8936
3326,21.1445
3327,72.0137
3328,-79.9072
3329,29.5498
3330,-115.589
3331,-58.1885
3332,46.918
3333,52.0518
3334,-80.042
3335,-23.334
3336,51.7598
3337,-13.1045
3338,-24.5156
3339,-10.0664
3340,-71.1377
3341,-44.1562
3342,38.7852
3343,57.1982
3344,-27.4531
3345,-52.9736
3346,-28.3662
3347,-11.9482
3348,-32.0127
3349,-67.7764
3350,-33.3242
3351,-12.6787
3352,19.3301
3353,-88.6396
3354,-71.7031
3355,-80.8066
3356,-61.8447
3357,-17.082
3358,-2.06348
3359,-108.58
3360,-134.506
3361,38.4141
3362,-48.6934
3363,-65.4883
3364,-51.8438
3365,-16.9639
3366,-81.5645
3367,-45.4805
3368,27.0293
3369,-46.1318
3370,-63.9473
3371,-87.0508
3372,-57.124
3373,-25.4648
3374,-56.834
3375,-99.2715
3376,-40.4219
3377,26.7559
3378,-45.2266
3379,-177.304
3380,-139.69
3381,11.3701
3382,-12.4463
3383,-84.2734
3384,-119.192
3385,-124.701
3386,-12.7598
3387,-38.6699
3388,-125.293
3389,-56.6816
3390,-38.8418
3391,-58.9619
3392,-141.833
3393,-50.4307
3394,-33.9346
3395,-71.8711
3396,-109.316
3397,-62.6621
3398,-116.737
3399,-76.873
3400,-83.1904
3401,-75.373
3402,-22.1982
3403,-97.4189
3404,-52.4502
3405,-192.515
3406,-124.159
3407,-35.0684
3408,-50.1748
3409,-60.002
3410,-176.425
3411,-119.456
3412,-55.9951
3413,-44.0303
3414,-88.1045
3415,-126.357
3416,-125.317
3417,-38.3818
3418,-38.9717
3419,-101.766
3420,-122.127
3421,-64.9482
3422,-52.1475
3423,-171.343
3424,-162.911
3425,-31.7627
3426,-48.0078
3427,-158.059
3428,-120.561
3429,-131.235
3430,-155.649
3431,-132.424
3432,-71.7969
3433,-126.561
3434,-120.019
3435,-125.132
3436,-146.78
3437,-137.115
3438,-66.6699
3439,-154.891
3440,-161.478
3441,-121.642
3442,-124.175
3443,-73.9863
3444,-152.054
3445,-106.981
3446,-195.895
3447,-161.535
3448,-110.641
3449,-150.961
3450,-145.919
3451,-116.167
3452,-61.7432
3453,-209.305
3454,-163.289
3455,-252.972
3456,-101.226
3457,-52.5801
3458,-71.958
3459,-201.079
3460,-191.419
3461,-86.2842
3462,-171.243
3463,-120.057
3464,-176.546
3465,-216.22
3466,-113.394
3467,-50.373
3468,-153.002
3469,-169.516
3470,-89.7461
3471,-113.298
3472,-236.402
3473,-254.852
3474,-103.422
3475,-102.055
3476,-104.966
3477,-221.117
3478,-177.034
3479,-138.635
3480,-221.342
3481,-225.327
3482,-102.919
3483,-90.9492
3484,-226.82
3485,-260.087
3486,-176.877
3487,-173.822
3488,-173.555
3489,-116.057
3490,-224.699
3491,-247.358
3492,-104.987
3493,-40.0332
3494,-244.562
3495,-250.786
3496,-168.494
3497,-73.8379
3498,-207.803
3499,-241.2
3500,-114.882
3501,-100.592
3502,-122.161
3503,-257.762
3504,-218.223
3505,-182.256
3506,-162.559
3507,-211.034
3508,-176.424
3509,-174.645
3510,-236.158
3511,-229.311
3512,-145.799
3513,-170.365
3514,-208.663
3515,-174.044
3516,-195.488
3517,-196.379
3518,-112.439
3519,-173.156
3520,-215.011
3521,-211.99
3522,-225.487
3523,-205.335
3524,-199.502
3525,-200.203
3526,-180.096
3527,-154.294
3528,-179.839
3529,-230.1
3530,-299.021
3531,-217.659
3532,-173.358
3533,-163.767
3534,-183.386
3535,-325.938
3536,-184.877
3537,-127.037
3538,-166.662
3539,-261.806
3540,-275.501
3541,-171.105
3542,-227.913
3543,-171.556
3544,-191.141
3545,-214.946
3546,-277.092
3547,-187.446
3548,-243.691
3549,-248.786
3550,-224.85
3551,-145.683
3552,-189.73
3553,-295.501
3554,-212.069
3555,-250.675
3556,-209.238
3557,-230.475
3558,-214.018
3559,-212.057
3560,-228.623
3561,-271.691
3562,-198.92
3563,-144.907
3564,-198.266
3565,-305.495
3566,-314.488
3567,-185.775
3568,-79.0518
3569,-215.26
3570,-284.833
3571,-289.042
3572,-177.456
3573,-178.772
3574,-299.655
3575,-248.477
3576,-191.31
3577,-158.024
3578,-340.854
3579,-275.567
3580,-279.652
3581,-210.912
3582,-198.041
3583,-257.893
3584,-283.662
3585,-243.048
3586,-208.83
3587,-278.176
3588,-197.271
3589,-291.841
3590,-268.41
3591,-247.844
3592,-223.068
3593,-184.936
3594,-224.548
3595,-191.029
3596,-271.748
3597,-302.397
3598,-249.464
3599,-186.164
3600,-289.503
3601,-223.673
3602,-214.859
3603,-237.7
3604,-263.439
3605,-284.559
3606,-264.592
3607,-207.821
3608,-180.596
3609,-338.708
3610,-348.313
3611,-201.458
3612,-218.256
3613,-268.611
3614,-234.141
3615,-286.549
3616,-267.477
3617,-229.937
3618,-142.011
3619,-266.098
3620,-316.834
3621,-264.882
3622,-204.228
3623,-243.189
3624,-292.283
3625,-246.344
3626,-226.354
3627,-165.003
3628,-342.481
3629,-287.462
3630,-280.69
3631,-150.495
3632,-243.194
3633,-318.603
3634,-267.134
3635,-290.865
3636,-248.854
3637,-213.319
3638,-233.171
3639,-272.938
3640,-225.807
3641,-311.027
3642,-241.534
3643,-202.491
3644,-252.072
3645,-316.842
3646,-316.598
3647,-245.359
3648,-258.985
3649,-190.418
3650,-300.051
3651,-342.21
3652,-179.686
3653,-208.431
3654,-351.62
3655,-359.111
3656,-173.665
3657,-167.64
3658,-372.935
3659,-345.795
3660,-251.672
3661,-217.773
3662,-279.522
3663,-295.712
3664,-252.28
3665,-279.922
3666,-267.032
3667,-318.251
3668,-203.478
3669,-242.041
3670,-247.137
3671,-341.9
3672,-275.649
3673,-259.538
3674,-226.999
3675,-259.618
3676,-272.869
3677,-229.089
3678,-253.666
3679,-282.244
3680,-342.942
3681,-229.246
3682,-251.77
3683,-228.509
3684,-295.612
3685,-316.973
3686,-255.933
3687,-225.976
3688,-184.502
3689,-320.672
3690,-293.068
3691,-230.653
3692,-234.774
3693,-207.737
3694,-239.275
3695,-299.508
3696,-295.447
3697,-228.313
3698,-248.09
3699,-284.125
3700,-261.562
3701,-195.94
3702,-257.756
3703,-366.451
3704,-239.367
3705,-328.418
3706,-248.265
3707,-199.094
3708,-267.149
3709,-285.492
3710,-283.809
3711,-217.391
3712,-326.269
3713,-257.308
3714,-217.457
3715,-344.737
3716,-300.929
3717,-206.687
3718,-140.986
3719,-240.582
3720,-273.283
3721,-347.646
3722,-279.834
3723,-226.75
3724,-195.21
3725,-318.144
3726,-216.29
3727,-192.139
3728,-302.052
3729,-297.261
3730,-328.133
3731,-252.613
3732,-258.059
