sample,mean_class0,mean_class1
1146,-2740.45,-3597.92
1147,-158.529,-731.923
1148,-883.592,-1287.73
1149,-331.427,-754.594
1150,-1493.53,-2030.71
1151,-4404.4,-4979.23
1152,-7132.27,-7825.76
1153,-7217.67,-7962.47
1154,-6161.35,-6805.82
1155,-6216.44,-6797.58
1156,1869.39,365.385
1157,13445.9,12433
1158,8346.56,7945.73
1159,-6568.29,-6912.6
1160,-11599.6,-12249.8
1161,-8002.94,-8932.85
1162,-2085.91,-2959.5
1163,-1561.33,-2307.03
1164,-1588.57,-2395.45
1165,-1893.95,-2712.12
1166,-3433.66,-4222.42
1167,-6580.7,-7155.92
1168,-8280.56,-9019.94
1169,-7682.43,-8522.46
1170,-6931.06,-7784.86
1171,-7191.32,-7889.76
1172,9741.3,8968.5
1173,15522.5,14733
1174,3091.23,2537.29
1175,-10457.7,-11225.1
1176,-12338.1,-13176.5
1177,-5688.5,-6546.74
1178,-955.608,-1692.35
1179,-1264.1,-2042.92
1180,-1327.88,-1987.46
1181,-1631.34,-2401.17
1182,-4315.93,-5060.82
1183,-7652.67,-8394.84
1184,-8406.38,-9133.94
1185,-7296.26,-8024.89
1186,-6898.82,-7656.05
1187,-3269.16,-4350.55
1188,11308,10791.5
1189,10453.6,10340.9
1190,-4377.92,-4622.52
1191,-12075.7,-12866.3
1192,-10507.5,-11473.8
1193,-4124.52,-4788.39
1194,-2348.73,-2842.68
1195,-2535.06,-3241.37
1196,-2604.09,-3316.86
1197,-3887.37,-4347.09
1198,-6810.82,-7239.81
1199,-9091.11,-9692.56
1200,-8885.25,-9561.66
1201,-7975.4,-8621.47
1202,-8202.92,-8829.87
1203,4045.35,2649.66
1204,14155.7,12547.4
1205,6213.88,5255.39
1206,-9589.68,-10123.2
1207,-13723.7,-14334.2
1208,-8600.77,-9437.84
1209,-2467.48,-3437.94
1210,-2216.51,-3160.85
1211,-2473.96,-3502.75
1212,-2519.07,-3484.56
1213,-4574.66,-5493.54
1214,-8036.8,-8886.18
1215,-9606.78,-10344.4
1216,-8621.88,-9464.66
1217,-7872.9,-8803.05
1218,-7510.68,-8438.39
1219,8600.69,7738.83
1220,11907.7,10856.4
1221,-1102.97,-2035.75
1222,-12213.6,-13083.8
1223,-12978.4,-13775
1224,-6470.65,-7289.13
1225,-2939.61,-3800.04
1226,-3618.75,-4532.6
1227,-3196.8,-4097.67
1228,-4096.77,-4938.08
1229,-6656,-7478.48
1230,-9572.24,-10340.2
1231,-10022.3,-10818.1
1232,-8988.78,-9783.63
1233,-8834.86,-9640.13
1234,-2565.42,-3574.86
1235,13242.8,12801.2
1236,10150.1,9862.45
1237,-7103.36,-7606.31
1238,-14536.1,-15167.3
1239,-11477.2,-12311.6
1240,-4136.25,-4896.19
1241,-2659.18,-3228.35
1242,-3014.14,-3548.05
1243,-3284,-3827.28
1244,-4524.17,-4982.56
1245,-7826.76,-8360.35
1246,-10190.5,-10896.4
1247,-9747.96,-10325.3
1248,-8750.82,-9286.96
1249,-8977.1,-9507.31
1250,3666.29,3441.01
1251,10174.8,11097.4
1252,1287.85,2060.85
1253,-11516.7,-11910
1254,-14200.9,-14983.5
1255,-9042.16,-9536.6
1256,-4461.54,-4387.05
1257,-4595.72,-4530.68
1258,-4822.77,-4717.64
1259,-4952.09,-4839.15
1260,-7119.05,-6928.78
1261,-10201.2,-10303.8
1262,-11149,-11438.5
1263,-10274.6,-10470
1264,-9947.71,-9922.43
1265,-7805.95,-8035.91
1266,9504.28,9470.59
1267,10607.7,10810
1268,-4979.42,-4731.69
1269,-14825.1,-14902.3
1270,-14023.1,-14326.9
1271,-6823.48,-7105.79
1272,-4111.01,-4254.27
1273,-4789.98,-4806.28
1274,-4264.42,-4354.99
1275,-5455.73,-5539.14
1276,-8353.94,-8509.05
1277,-11124.1,-11352.8
1278,-11255.2,-11384.9
1279,-10133.9,-10317.7
1280,-10100.1,-10304.8
1281,-2229.21,-2916.21
1282,8924.1,8870.3
1283,4031.06,4301.83
1284,-10492.4,-10516.3
1285,-15512.1,-15798.6
1286,-12021.2,-12318.1
1287,-6114.45,-6295.06
1288,-5604.2,-5707.36
1289,-5653.75,-5909.26
1290,-5967.35,-6098.06
1291,-7421.19,-7507.17
1292,-10505.6,-10650.3
1293,-12271.6,-12498.2
1294,-11620.4,-11859.4
1295,-10904.3,-11037.8
1296,-11067.1,-11245.5
1297,5635.11,5380.01
1298,10987.7,11171.1
1299,-1326.6,-820.43
1300,-14414.4,-14559.2
1301,-16160,-16503.7
1302,-9540.82,-9893.66
1303,-5020.57,-5015.14
1304,-5297.25,-5318.96
1305,-5336.6,-5320.88
1306,-5694.29,-5706.93
1307,-8287.42,-8363.51
1308,-11566.7,-11673.9
1309,-12262.8,-12363.4
1310,-11167.3,-11275.5
1311,-10767.4,-10879.7
1312,-6844.38,-7251.81
1313,6802.55,6776.49
1314,5503.79,5796.21
1315,-8816.52,-8692.3
1316,-15948.6,-16108.5
1317,-14149.9,-14421.9
1318,-7917.96,-8022.2
1319,-6416.42,-6403.54
1320,-6652.42,-6840.36
1321,-6772.74,-6919.56
1322,-7917.41,-7985.18
1323,-10814.1,-10812.3
1324,-13019.2,-13048.4
1325,-12699.1,-12831.4
1326,-11771,-11974.3
1327,-12033.2,-12147
1328,-6833.03,-6974.63
1329,-3292.06,-3358.27
1330,-7310.67,-7222.74
1331,-14337.9,-14295
1332,-16287.2,-16369.7
1333,-13923.4,-14157.8
1334,-11539.8,-11627.1
1335,-11783,-11784.2
1336,-11868.9,-12024.1
1337,-12004.9,-12085.9
1338,-13432.1,-13459.8
1339,-15333.4,-15409.4
1340,-16086.8,-16134.1
1341,-15657.3,-15806.2
1342,-15537.5,-15623.3
1343,-15168.2,-15324.9
1344,-972.024,-341.134
1345,3569.97,5051.99
1346,-7351.05,-6250.82
1347,-18364.4,-18352
1348,-19484.2,-19789.5
1349,-13713.8,-13647.4
1350,-9894.54,-9331.28
1351,-10252.2,-9723.22
1352,-9674.36,-9263.95
1353,-10525,-9887.94
1354,-12768.5,-12210.7
1355,-15467.9,-15150.9
1356,-15936.4,-15767.4
1357,-14974.8,-14602.2
1358,-14703.9,-14251.8
1359,-12361.3,-12210.5
1360,-4577.73,-4201.8
1361,-5896.06,-5343.34
1362,-14560.1,-13975.8
1363,-18629,-18243.6
1364,-17398,-17289.6
1365,-13868.9,-13681.3
1366,-13169.4,-12803.5
1367,-13228,-12915.2
1368,-13585.8,-13320.1
1369,-14346,-14048.5
1370,-16199.5,-15863.2
1371,-17534.6,-17324.4
1372,-17331.2,-17212.6
1373,-16917.7,-16651.7
1374,-17118.2,-16779.4
1375,-7472.39,-7926.78
1376,-19.7415,-338.145
1377,-6120.08,-6093.06
1378,-18014.1,-17763.3
1379,-21060.5,-20828.1
1380,-16987.5,-16962.8
1381,-12350.3,-12363
1382,-12131.6,-12199.5
1383,-12299.1,-12280.5
1384,-12281.3,-12263
1385,-13942,-13896.8
1386,-16570.2,-16577.4
1387,-17559.2,-17546.9
1388,-16869.9,-16785.2
1389,-16315.9,-16234.4
1390,-15557.9,-15709.4
1391,-3823.88,-4037.08
1392,-2328.09,-2309.85
1393,-12359.2,-12155.3
1394,-19734.9,-19631.9
1395,-19685.7,-19773.9
1396,-14776.2,-14963
1397,-12595.2,-12697.3
1398,-13134.4,-13045.4
1399,-12678.8,-12661.5
1400,-13517.9,-13561.9
1401,-15529.4,-15487
1402,-17516.7,-17535.1
1403,-17665.9,-17718.5
1404,-16859.2,-16895.7
1405,-16854.8,-16748.9
1406,-11821.2,-12119.4
1407,-1649.59,-1585.18
1408,-4347.27,-4050.15
1409,-16201.8,-16030.7
1410,-20771.9,-20815.3
1411,-18498.5,-18546.8
1412,-13491.4,-13432.5
1413,-12716.7,-12658.5
1414,-12725.5,-12662.5
1415,-12897.9,-12807.6
1416,-13951.1,-13875.1
1417,-16431.6,-16298.4
1418,-17923.4,-17809.2
1419,-17399.7,-17379.1
1420,-16697.2,-16619.4
1421,-16838.7,-16759.7
1422,-6087.16,-6496.23
1423,-1595.27,-1747.81
1424,-9364.3,-8950.69
1425,-19058.2,-18818.8
1426,-20720.7,-20766.5
1427,-16251.8,-16422.8
1428,-12715.8,-12678.2
1429,-12927.7,-12848.5
1430,-12898.1,-12805.8
1431,-13127.5,-13083.8
1432,-14976.6,-14880.4
1433,-17353.3,-17194.6
1434,-17903.1,-17840.5
1435,-17125.1,-17099
1436,-16706.1,-16681.4
1437,-15006,-15004.3
1438,-974.54,-746.866
1439,-617.913,-277.134
1440,-13087.8,-12700.9
1441,-20563.3,-20455.2
1442,-19729.3,-19748.5
1443,-13919.3,-13824
1444,-11803.4,-11609.8
1445,-11964,-11859.6
1446,-12106.5,-11910.9
1447,-12783.7,-12612.6
1448,-15229.7,-14985.9
1449,-17368,-17157.8
1450,-17228.3,-17032.5
1451,-16223.5,-16054.9
1452,-16234.6,-16116.4
1453,-8839.89,-9173.56
1454,-1177.92,-1249.77
1455,-5785.67,-5263.58
1456,-17052.6,-16634.6
1457,-20466.9,-20336.7
1458,-17229.2,-17210
1459,-12641.6,-12456
1460,-12262.2,-12129.9
1461,-12518.3,-12444.7
1462,-12498.1,-12319.3
1463,-13941.8,-13614.8
1464,-16422.9,-16192.5
1465,-17601.5,-17439.3
1466,-16909.1,-16766.5
1467,-16264.8,-16136.5
1468,-16284.8,-16079.5
1469,-3944.17,-3736.81
1470,-124.887,174.41
1471,-9641.02,-9243.84
1472,-19276.1,-18982.7
1473,-20279.5,-20132.2
1474,-15161.4,-14956.1
1475,-11802.3,-11557.7
1476,-12298.7,-12026.8
1477,-11744.6,-11540.4
1478,-12549.5,-12251.5
1479,-14465.2,-14146.6
1480,-16797.8,-16502.5
1481,-17280.9,-16993.6
1482,-16349.9,-16081.5
1483,-16053.8,-15819.8
1484,-12219.7,-12389.5
1485,281.199,470.287
1486,-1100.32,-740.291
1487,-14116.9,-13569.2
1488,-20281.6,-19959.6
1489,-18479.3,-18292.3
1490,-12619.2,-12499.3
1491,-11154.6,-10957.7
1492,-11418.8,-11151.8
1493,-11657.9,-11448.1
1494,-12499.1,-12123.3
1495,-14964,-14659.8
1496,-16882.7,-16708.1
1497,-16536.4,-16304.9
1498,-15646.6,-15329.7
1499,-15768.6,-15444
1500,-4173.22,-3917.92
1501,4600.5,6115.35
1502,-3756.56,-2417.01
1503,-16558,-15955.2
1504,-20836,-20642.2
1505,-15305,-14898.4
1506,-9731.75,-9177.45
1507,-9923.45,-9100.08
1508,-9980.84,-9286.58
1509,-9981.1,-9153.07
1510,-11988.4,-11185.1
1511,-14515.9,-13804.2
1512,-16259.1,-15730
1513,-14667.4,-13968.3
1514,-14752.4,-14111.5
1515,-13508.1,-12984.7
1516,-11560.3,-11109.9
1517,-10624.9,-9982.08
1518,-14944.1,-14352.7
1519,-17118.9,-16584.6
1520,-17858.3,-17267
1521,-15793.2,-15251.7
1522,-15791.5,-15308.5
1523,-15858.7,-15285.1
1524,-15836.6,-15234.7
1525,-16411.6,-15907.1
1526,-17566.9,-16994.7
1527,-18279,-17819.5
1528,-18571.6,-18046.4
1529,-18297.2,-17809.1
1530,-18476.1,-17833.4
1531,-18579.4,-17968.9
1532,-18605.5,-18016.9
1533,-19181.3,-18615.6
1534,-19710.8,-19209.6
1535,-20228.4,-19679.8
1536,-20195,-19623.4
1537,-20246.4,-19715
1538,-20528.4,-19980
1539,-20340.5,-19778.6
1540,-20509.6,-19945.9
1541,-21025.1,-20559
1542,-21431.6,-20925.6
1543,-21781.6,-21157
1544,-21678.7,-21078
1545,-21769.6,-21280.8
1546,-21794.2,-21371.2
1547,-21862.5,-21367.8
1548,-22043.9,-21416.7
1549,-22496.6,-21859.4
1550,-22686.5,-22153.5
1551,-22902.8,-22426.4
1552,-22806,-22310.1
1553,-22989.9,-22420.3
1554,-23062.3,-22493.8
1555,-22681.2,-22145.8
1556,-22974.2,-22404.7
1557,-23541.7,-22966.6
1558,-23808.1,-23266
1559,-23676.6,-23187.2
1560,-23676.6,-23164.6
1561,-23804.6,-23180.3
1562,-23649.9,-23025.4
1563,-23612.3,-23185.8
1564,-23858.7,-23355.1
1565,-24251.2,-23607.8
1566,-24334.5,-23852.1
1567,-24307,-23843.4
1568,-24329.3,-23796.4
1569,-24509.3,-23874.4
1570,-23940.3,-23474.7
1571,-24050.9,-23549.7
1572,-24471.8,-23944.1
1573,-24745.3,-24198.3
1574,-24832.9,-24193.6
1575,-24721.5,-24139.2
1576,-24596.2,-24135
1577,-24624.6,-24193.3
1578,-24509.5,-23814.1
1579,-24441.9,-23940.2
1580,-24805.5,-24182.7
1581,-24976.3,-24404.7
1582,-25099.8,-24548.9
1583,-24904.6,-24420
1584,-24944.1,-24354.2
1585,-24907.8,-24296.6
1586,-24608.2,-24130.3
1587,-24553.4,-23982
1588,-24992.3,-24362.1
1589,-25244.9,-24649.4
1590,-25146.1,-24629.8
1591,-24994.5,-24446.1
1592,-24953.3,-24383.6
1593,-24675,-24067.5
1594,-24819.1,-24313.6
1595,-24684.3,-24148.8
1596,-25018.5,-24491.6
1597,-25218.8,-24615.6
1598,-25230.1,-24589.5
1599,-25013.9,-24398.4
1600,-24987.4,-24407.1
1601,-25011.7,-24508.2
1602,-24246.9,-23690.1
1603,-24851.1,-24197.9
1604,-25054.5,-24484.6
1605,-25123.2,-24577.6
1606,-25065.2,-24388.5
1607,-24937.5,-24317.1
1608,-24861.8,-24334.5
1609,-24661.3,-24132.3
1610,-24534.8,-23823.6
1611,-24701.6,-24073.5
1612,-24952.9,-24393.8
1613,-25056.2,-24487.3
1614,-24906.6,-24298.6
1615,-24842,-24195.7
1616,-24792.5,-24202.3
1617,-24276.3,-23716.7
1618,-24480.4,-23891.1
1619,-24679,-23969.3
1620,-24785.1,-24221.9
1621,-24847.1,-24282.1
1622,-24696.5,-24107.8
1623,-24597,-23906.1
1624,-24503.4,-23817.7
1625,-24177.8,-23631.2
1626,-24205,-23591.8
1627,-24444.9,-23924.3
1628,-24602.8,-23965.2
1629,-24691.1,-23997
1630,-24410.7,-23754.2
1631,-24311.6,-23768.6
1632,-24308.1,-23658.9
1633,-24035.2,-23344.6
1634,-23896.9,-23270
1635,-24200.5,-23645.5
1636,-24441,-23792.3
1637,-24303.9,-23599.1
1638,-24125.6,-23505.2
1639,-24055.1,-23432.9
1640,-23530.6,-22919.2
1641,-24026,-23317.3
1642,-23705.8,-23020.5
1643,-23973.7,-23368.6
1644,-24108.6,-23458.7
1645,-23973.6,-23248.4
1646,-23742.4,-23188.5
1647,-23764.5,-23208.8
1648,-23592.3,-22881.7
1649,-23061.7,-22265.8
1650,-23460.2,-22824.2
1651,-23690.7,-23093.8
1652,-23708.4,-23086.7
1653,-23552.5,-22894.8
1654,-23415.5,-22723.6
1655,-23370.8,-22591.7
1656,-23093.7,-22395.6
1657,-22832.3,-22223.7
1658,-23152.4,-22457.9
1659,-23343.3,-22658.7
1660,-23342.6,-22624.1
1661,-23133.5,-22513.2
1662,-23088.8,-22380.7
1663,-23082.8,-22369.5
1664,-22464,-21829.9
1665,-22518.9,-21850
1666,-22806.3,-22172.1
1667,-22980.8,-22266.1
1668,-22893.8,-22171.2
1669,-22755.7,-22043
1670,-22611.4,-21948.8
1671,-22355.9,-21765
1672,-22203.5,-21521.9
1673,-22277.9,-21502.4
1674,-22512.4,-21727
1675,-22499,-21788.4
1676,-22472.3,-21815
1677,-22274.9,-21605.4
1678,-22245.9,-21527.1
1679,-22157,-21435.4
1680,-21570.2,-20801.8
1681,-21733.9,-21008.7
1682,-22125.5,-21408.4
1683,-22241.6,-21536.4
1684,-21975.2,-21289
1685,-21788.8,-21082.3
1686,-21737.7,-20948.5
1687,-21500.3,-20788.9
1688,-21334.1,-20710.1
1689,-21398.7,-20648.9
1690,-21693.1,-20891.8
1691,-21716.7,-21017.6
1692,-21512.5,-20834.9
1693,-21376.2,-20611
1694,-21431.8,-20656.2
1695,-20764.6,-20150.5
1696,-20789.8,-20085.7
1697,-21038.9,-20332.7
1698,-21273.3,-20539.8
1699,-21242.2,-20404
1700,-20969.4,-20251.9
1701,-20802.6,-20153.5
1702,-20710.1,-20120.5
1703,-20461.5,-19573.9
1704,-20339,-19589.7
1705,-20576.8,-19824.7
1706,-20727,-19961.3
1707,-20697.2,-19987.9
1708,-20484,-19748.2
1709,-20420.5,-19624
1710,-20269.2,-19528.4
1711,-19917.2,-19245.2
1712,-19796.1,-18964.4
1713,-20164.9,-19382.3
1714,-20343,-19601.1
1715,-20114.8,-19449.7
1716,-19942.2,-19154.2
1717,-19900.4,-19058.8
1718,-19440.4,-18787.5
1719,-19587.5,-18917.6
1720,-19383.7,-18648.4
1721,-19726.9,-18974.4
1722,-19759.6,-19026.8
1723,-19701.6,-18927.3
1724,-19504.4,-18704.1
1725,-19408.7,-18622.4
1726,-19302.1,-18657.9
1727,-18458.5,-17786.8
1728,-19066.5,-18305.3
1729,-19266.3,-18476.1
1730,-19224.5,-18443.7
1731,-19068.6,-18352.7
1732,-18916.5,-18180
1733,-18812.3,-18069.9
1734,-18616.2,-17775
1735,-18353.4,-17548
1736,-18457.8,-17776.8
1737,-18721.9,-17990.9
1738,-18812,-17952.4
1739,-18543.5,-17822.4
1740,-18420.1,-17673.1
1741,-18325.1,-17618
1742,-17841.7,-17065.2
1743,-17938.2,-17138.7
1744,-18080.4,-17278.5
1745,-18178.9,-17473.4
1746,-18187.7,-17495.5
1747,-18019.9,-17188.5
1748,-17833,-17030.2
1749,-17760.1,-16958.7
1750,-17334,-16628.9
1751,-17324.2,-16504.5
1752,-17553.9,-16893.2
1753,-17693.4,-16892.7
1754,-17679.7,-16880.6
1755,-17388.8,-16578.7
1756,-17269,-16538.9
1757,-17227.7,-16459.7
1758,-16842.2,-15995.2
1759,-16678.4,-15950.3
1760,-17096.2,-16294.4
1761,-17228.8,-16421.1
1762,-16996.2,-16193.8
1763,-16830,-16049.1
1764,-16719.6,-15937.2
1765,-16196.6,-15417.7
1766,-16590.6,-15721.4
1767,-16213.5,-15461.3
1768,-16555.3,-15759.1
1769,-16613.8,-15795.2
1770,-16442.3,-15643.2
1771,-16231.9,-15505.7
1772,-16211.5,-15474.9
1773,-16008.2,-15104.9
1774,-15421.5,-14541.5
1775,-15825.6,-15048.2
1776,-16025.2,-15242.4
1777,-15998.2,-15236.3
1778,-15841.3,-15056.1
1779,-15651.2,-14783.5
1780,-15560.2,-14714.8
1781,-15277.9,-14484.1
1782,-14985.4,-14209.8
1783,-15322.9,-14422.4
1784,-15472.1,-14669.4
1785,-15399.8,-14636.8
1786,-15187.2,-14395.5
1787,-15077.8,-14241.3
1788,-15097.9,-14276.4
1789,-14473.9,-13722.7
1790,-14437.8,-13638.3
1791,-14762.6,-13987.6
1792,-14929.4,-14068.1
1793,-14775.5,-14000.3
1794,-14602.9,-13788
1795,-14389.9,-13641
1796,-14161.7,-13386.8
1797,-14025.8,-13163.9
1798,-13996.1,-13191.9
1799,-14228.5,-13382
1800,-14210.9,-13394.9
1801,-14224.3,-13435
1802,-13950.6,-13192.8
1803,-13865.7,-13065.4
1804,-13783.5,-12983
1805,-13187.2,-12255.3
1806,-13312.1,-12523.2
1807,-13668.2,-12879.3
1808,-13725.5,-12975
1809,-13528.5,-12694.6
1810,-13307.7,-12472.3
1811,-13179.7,-12438.1
1812,-12946.5,-12159.9
1813,-12766,-11980.7
1814,-12879.5,-11975.8
1815,-13045.3,-12217.1
1816,-13022.3,-12317.2
1817,-12915.2,-12125.5
1818,-12762,-11855.8
1819,-12708.9,-11930.9
1820,-12047.5,-11389.9
1821,-12087.4,-11360.4
1822,-12351.4,-11496.5
1823,-12542.3,-11681.4
1824,-12498.1,-11675.1
1825,-12196.2,-11450.9
1826,-11981.7,-11256.9
1827,-11987.4,-11220.3
1828,-11634.9,-10752.1
1829,-11479.8,-10744.9
1830,-11762.5,-10908.7
1831,-11908.2,-11062.9
1832,-11853.8,-11120.5
1833,-11586.7,-10809.6
1834,-11467,-10707.5
1835,-11390.3,-10554.6
1836,-11026.2,-10188.2
1837,-10807,-9992.97
1838,-11176.8,-10418.7
1839,-11372.5,-10593.5
1840,-11245.5,-10370.8
1841,-10946.1,-10159.3
1842,-10807,-10045.6
1843,-10419.5,-9643.04
1844,-10597.1,-9804.08
1845,-10312.7,-9587.23
1846,-10619.2,-9858.82
1847,-10694.9,-9916.67
1848,-10624.5,-9808.74
1849,-10333,-9529.47
1850,-10295.9,-9456.16
1851,-10241.6,-9537.07
1852,-9265.89,-8657.63
1853,-9893.44,-9065.24
1854,-10112.3,-9263.78
1855,-10089,-9265.83
1856,-9864.49,-9110.16
1857,-9692.82,-8887.03
1858,-9587.98,-8857.62
1859,-9363.4,-8541.8
1860,-9086.59,-8252.8
1861,-9246.23,-8460.64
1862,-9451.66,-8692.98
1863,-9488.63,-8704.85
1864,-9279.92,-8467.08
1865,-9116.27,-8340.49
1866,-9000.46,-8285.33
1867,-8457.72,-7704.34
1868,-8619.88,-7810.09
1869,-8709.88,-7910.13
1870,-8798.32,-8094.44
1871,-8837.12,-8118.82
1872,-8656.16,-7795.87
1873,-8397.3,-7668.47
1874,-8301.28,-7582.78
1875,-7934.38,-7192.68
1876,-7911.95,-7083.55
1877,-8125.95,-7475.36
1878,-8218.01,-7521.64
1879,-8228.5,-7377.76
1880,-7934.51,-7107.16
1881,-7875.45,-7178.33
1882,-7717.86,-7017.84
1883,-7305.04,-6516.47
1884,-7240.48,-6475.44
1885,-7620.48,-6818.46
1886,-7716.37,-6967.2
1887,-7491.03,-6727.56
1888,-7262.19,-6573.09
1889,-7221.55,-6384.2
1890,-6703.54,-5886.33
1891,-7038.76,-6298.56
1892,-6681.92,-5966.26
1893,-6957.41,-6227.77
1894,-7129.46,-6312.65
1895,-6892.94,-6152.45
1896,-6627.77,-5932.87
1897,-6654.12,-5914.13
1898,-6448.31,-5560.02
1899,-5838.8,-5049.3
1900,-6243.73,-5477.32
1901,-6387.55,-5699.2
1902,-6404.31,-5686.05
1903,-6278.27,-5461.09
1904,-6035.27,-5304.96
1905,-5922.41,-5222.64
1906,-5652.89,-4911.22
1907,-5469.25,-4606.04
1908,-5682.53,-4915.75
1909,-5780.08,-5146.73
1910,-5799.14,-5038.79
1911,-5610.17,-4781.77
1912,-5413.22,-4743.39
1913,-5442.94,-4743.69
1914,-4838.63,-4142.92
1915,-4856.75,-4029.74
1916,-5071.44,-4376.04
1917,-5254.86,-4534.09
1918,-5160.76,-4447.21
1919,-4943.86,-4222.55
1920,-4788.49,-4023.2
1921,-4522.81,-3790.99
1922,-4371.06,-3644.2
1923,-4346.03,-3630.15
1924,-4597.6,-3787.31
1925,-4584.63,-3889.57
1926,-4570.18,-3835.39
1927,-4262.12,-3610.73
1928,-4276.49,-3550.61
1929,-4126.87,-3389.78
1930,-3492.54,-2686.63
1931,-3704.37,-2998.82
1932,-4023.9,-3347.43
1933,-4135.53,-3354.26
1934,-3872.02,-3101.16
1935,-3675.8,-2975.72
1936,-3577.22,-2907.03
1937,-3298.84,-2546
1938,-3077.93,-2408.73
1939,-3236.75,-2469.36
1940,-3433.96,-2705.08
1941,-3421.55,-2772.11
1942,-3198.81,-2561.2
1943,-3122.27,-2354.29
1944,-3144.36,-2373.81
1945,-2416.05,-1852.07
1946,-2450.46,-1812.28
1947,-2718.1,-1994.55
1948,-2958.62,-2210.8
1949,-2822.57,-2155.85
1950,-2585.11,-1862.36
1951,-2432.13,-1724.93
1952,-2334.19,-1697.56
1953,-1981.31,-1233.25
1954,-1944.47,-1213.61
1955,-2121.81,-1408.98
1956,-2227.38,-1545.86
1957,-2274.54,-1569.22
1958,-2036.27,-1335.85
1959,-1880.47,-1202.17
1960,-1717.64,-1050.9
1961,-1455.07,-732.563
1962,-1246.44,-497.313
1963,-1557.11,-912.352
1964,-1786.07,-1101.19
1965,-1705.4,-877.513
1966,-1317.14,-686.367
1967,-1198.18,-608.833
1968,-808.592,-218.556
1969,-1094.78,-330.033
1970,-760.922,-43.8906
1971,-1004.81,-423.835
1972,-1131.66,-490.652
1973,-1032.44,-349.929
1974,-818.91,-44.1041
1975,-745.999,-38.7672
1976,-664.304,-57.4676
1977,260.775,809.414
1978,-354.324,359.536
1979,-548.37,113.569
1980,-559.584,119.717
1981,-327.973,318.933
1982,-179.592,564.387
1983,-102.161,611.053
1984,150.3,844.809
1985,442.67,1102.73
1986,306.526,918.458
1987,19.9973,728.55
1988,-5.11659,691.448
1989,237.58,891.474
1990,365.239,991.039
1991,456.016,1118.19
1992,1024.09,1619.26
1993,878.433,1525.97
1994,745.061,1414.4
1995,618.34,1303.74
1996,623.03,1257.71
1997,816.65,1451.08
1998,978.249,1646.49
1999,1122.92,1795.2
2000,1535.1,2172.5
2001,1513.02,2177.07
2002,1277.91,1836.96
2003,1168.71,1811.47
2004,1183.42,1897.59
2005,1482.92,2133.43
2006,1546.19,2147.22
2007,1661.36,2275.27
2008,2009.67,2725.02
2009,2156.94,2791.28
2010,1806.5,2406.9
2011,1651.29,2243.97
2012,1872.46,2499.12
2013,2010.69,2683.43
2014,2139.59,2798.62
2015,2684.93,3267.97
2016,2314.15,2904.64
2017,2594.79,3270.19
2018,2307.11,2918
2019,2229.3,2890.72
2020,2434.73,3018.89
2021,2583.15,3218.91
2022,2657.3,3204.74
2023,2890.83,3528.58
2024,3409.06,4055.48
2025,2960.5,3594.97
2026,2783.42,3411.85
2027,2894.67,3422.31
2028,2984.12,3549.16
2029,3134.42,3740.52
2030,3232.66,3868.05
2031,3553.3,4110.35
2032,3762.65,4387.05
2033,3484.06,4114.96
2034,3314.1,3865.36
2035,3372.73,3914.93
2036,3585.79,4171.83
2037,3661.26,4266.44
2038,3649.92,4209.57
2039,4262.84,4800
2040,4289.45,4880.4
2041,3970.94,4528.16
2042,3814.03,4342.91
2043,3918.54,4453.66
2044,4090.76,4680.54
2045,4229.97,4884.66
2046,4510.15,4989.52
2047,4657.97,5148.69
2048,4639.77,5228.96
2049,4358.23,5060.74
2050,4389.69,4965.19
2051,4436.85,4913.91
2052,4645.69,5166.58
2053,4676.43,5272.59
2054,4779.15,5325.71
2055,5407.89,6023.9
2056,5202.29,5782.63
2057,4853.89,5363.06
2058,4752.5,5346.84
2059,5019.8,5548.92
2060,5195.38,5713.04
2061,5329.87,5801.71
2062,5492.44,6085.93
2063,5704.36,6270.38
2064,5615.71,6151.17
2065,5391.39,5903.37
2066,5347.43,5870.37
2067,5482.55,6018.39
2068,5654.9,6219.44
2069,5667.56,6205.35
2070,6259.38,6688.23
2071,6172.61,6728.71
2072,6007.69,6491.24
2073,5802.04,6290.32
2074,5827.79,6374.9
2075,5997.37,6607.37
2076,6199.64,6724.91
2077,6324.49,6710.01
2078,6617.07,7186.53
2079,6686.19,7180.51
2080,6381.79,6982.28
2081,6302.15,6830.79
2082,6312.46,6786.52
2083,6534.27,6989.32
2084,6616.77,7162.66
2085,6786.81,7259.32
2086,7059.49,7565.92
2087,7256.56,7748.7
2088,6826.81,7396.55
2089,6668.79,7233.92
2090,6812.44,7321.1
2091,7080.59,7511.95
2092,7211.53,7634.4
2093,7535.71,8025.92
2094,7353.26,7865.13
2095,7635.06,8075.61
2096,7299.97,7721.5
2097,7236.39,7708.86
2098,7287.52,7762.36
2099,7484.03,7986.68
2100,7570.5,8040.52
2101,7620.22,8030.01
2102,8513.19,8890.71
2103,7861.64,8367.39
2104,7691.38,8156.39
2105,7692.49,8186.07
2106,7811.45,8306.94
2107,7995.78,8464.82
2108,8108.64,8549.06
2109,8285.04,8762.92
2110,8506.2,9001.67
2111,8405.92,8790.16
2112,8134.82,8644.31
2113,8073.68,8550.64
2114,8264.95,8726.67
2115,8481.39,8911.92
2116,8474.48,8960.17
2117,8987.33,9420
2118,8864.06,9267.11
