time_us,mean_m0,mean_m1,diff,welch_t
1.270399999999999974e+00,-2.489194062078272691e+04,-2.477870882740447996e+04,-1.132317933782469481e+02,-2.394842248475063773e+00
1.271200000000000108e+00,-2.520002159244264476e+04,-2.509019235836627195e+04,-1.098292340763728134e+02,-2.235409620779902351e+00
1.272000000000000020e+00,-2.502391363022942096e+04,-2.497070882740447996e+04,-5.320480282494099811e+01,-1.122710448800871008e+00
1.272799999999999931e+00,-2.495619973009446767e+04,-2.486851119894598014e+04,-8.768853114848752739e+01,-1.826872498575544901e+00
1.273600000000000065e+00,-2.478380566801619352e+04,-2.475872463768115995e+04,-2.508103033503357437e+01,-5.191109475309241272e-01
1.274399999999999977e+00,-2.458066396761133728e+04,-2.456992885375494006e+04,-1.073511385639721993e+01,-2.096752528266697113e-01
1.275200000000000111e+00,-2.479140620782726182e+04,-2.465593675889328006e+04,-1.354694489339817665e+02,-2.458382413682706158e+00
1.276000000000000023e+00,-2.469216734143050053e+04,-2.451562582345191186e+04,-1.765415179785886721e+02,-3.681820431358445944e+00
1.276799999999999935e+00,-2.496561403508771764e+04,-2.484582872200263591e+04,-1.197853130850817251e+02,-2.474133932660458779e+00
1.277600000000000069e+00,-2.502909581646423612e+04,-2.505030830039525608e+04,2.121248393101996044e+01,4.331041449055009762e-01
1.278399999999999981e+00,-2.508264507422402312e+04,-2.497037154150197603e+04,-1.122735327220470936e+02,-2.295464437874638719e+00
1.279199999999999893e+00,-2.489988663967611501e+04,-2.483942028985507204e+04,-6.046634982104296796e+01,-1.293588188898882718e+00
1.280000000000000027e+00,-2.497079622132253644e+04,-2.482466403162055212e+04,-1.461321897019843163e+02,-2.976785724691260793e+00
1.280800000000000161e+00,-2.493814844804318636e+04,-2.492509090909090810e+04,-1.305753895227826433e+01,-2.524378332745692566e-01
1.281599999999999850e+00,-2.418198110661268583e+04,-2.405531488801054002e+04,-1.266662186021458183e+02,-2.462575400292964289e+00
1.282399999999999984e+00,-2.470736842105262986e+04,-2.464505928853754813e+04,-6.230913251508172834e+01,-1.257109681620069308e+00
1.283200000000000118e+00,-2.501277192982456108e+04,-2.487365480895915607e+04,-1.391171208654050133e+02,-2.880877230528912314e+00
1.283999999999999808e+00,-2.501164912280701901e+04,-2.493074044795783993e+04,-8.090867484917907859e+01,-1.694641492224557844e+00
1.284799999999999942e+00,-2.488934952766531569e+04,-2.480080105401844412e+04,-8.854847364687157096e+01,-1.823394303629496394e+00
1.285600000000000076e+00,-2.479097435897435935e+04,-2.479489855072463615e+04,3.924191750276804669e+00,8.134908440839315469e-02
1.286399999999999988e+00,-2.481887179487179310e+04,-2.465787615283267587e+04,-1.609956420391172287e+02,-3.284605460134441657e+00
1.287199999999999900e+00,-2.461875303643724692e+04,-2.451031357048748396e+04,-1.084394659497629618e+02,-1.879354005497767988e+00
1.288000000000000034e+00,-2.438529554655870379e+04,-2.427935704874835210e+04,-1.059384978103516914e+02,-2.127294165274128179e+00
1.288799999999999946e+00,-2.454007017543859547e+04,-2.451343346508563991e+04,-2.663671035295556067e+01,-5.515916535944653809e-01
1.289599999999999858e+00,-2.490273684210526335e+04,-2.480813702239789200e+04,-9.459981970737135271e+01,-1.969732736519529182e+00
1.290399999999999991e+00,-2.496267746288799026e+04,-2.484220289855072406e+04,-1.204745643372662016e+02,-2.513062312544528609e+00
1.291200000000000125e+00,-2.485713360323886809e+04,-2.468882213438735198e+04,-1.683114688515161106e+02,-3.444646241078306304e+00
1.292000000000000037e+00,-2.468758974358974228e+04,-2.459783926218708802e+04,-8.975048140265425900e+01,-1.901900789433905059e+00
1.292799999999999949e+00,-2.471669635627530442e+04,-2.470652964426877588e+04,-1.016671200652854168e+01,-2.130550569580318410e-01
1.293600000000000083e+00,-2.417075303643724692e+04,-2.414334650856389999e+04,-2.740652787334693130e+01,-4.789282290577636103e-01
1.294399999999999995e+00,-2.435290688259109447e+04,-2.423095652173913186e+04,-1.219503608519626141e+02,-2.481718444552910352e+00
1.295199999999999907e+00,-2.457038596491228236e+04,-2.440659815546772006e+04,-1.637878094445622992e+02,-3.374947128313942724e+00
1.296000000000000041e+00,-2.476601349527665298e+04,-2.469986824769433588e+04,-6.614524758231709711e+01,-1.348165085624918103e+00
1.296799999999999953e+00,-2.479183805668016066e+04,-2.462591831357048795e+04,-1.659197431096727087e+02,-3.447298589448782646e+00
1.297600000000000087e+00,-2.458230499325236087e+04,-2.451942028985507204e+04,-6.288470339728883118e+01,-1.304814481902760059e+00
1.298399999999999999e+00,-2.444748178137651848e+04,-2.436207641633728417e+04,-8.540536503923431155e+01,-1.788987286060577997e+00
1.299199999999999910e+00,-2.437674493927125513e+04,-2.434942819499341203e+04,-2.731674427784309955e+01,-5.601625134998933220e-01
1.300000000000000044e+00,-2.418034008097165861e+04,-2.403853491436100012e+04,-1.418051666106584889e+02,-2.442227431667374660e+00
1.300799999999999956e+00,-2.411340350877193123e+04,-2.403904084321475602e+04,-7.436266555717520532e+01,-1.534249202186028338e+00
1.301599999999999868e+00,-2.440602429149797536e+04,-2.428306719367588812e+04,-1.229570978220872348e+02,-2.565173423989083101e+00
1.302400000000000002e+00,-2.447952496626180800e+04,-2.443037681159420390e+04,-4.914815466760410345e+01,-1.012616727730364818e+00
1.303200000000000136e+00,-2.455501214574898768e+04,-2.440499604743083182e+04,-1.500160983181558549e+02,-3.160298622696640525e+00
1.303999999999999826e+00,-2.432906882591093017e+04,-2.425718050065876014e+04,-7.188832525217003422e+01,-1.494629848924599713e+00
1.304799999999999960e+00,-2.426610526315789321e+04,-2.412015810276679986e+04,-1.459471603910933482e+02,-2.965930316293565294e+00
1.305600000000000094e+00,-2.419044534412955545e+04,-2.411948353096179198e+04,-7.096181316776346648e+01,-1.440738211010003988e+00
1.306400000000000006e+00,-2.383365182186234961e+04,-2.374779446640316382e+04,-8.585735545918578282e+01,-1.551128707667826845e+00
1.307199999999999918e+00,-2.378968960863697794e+04,-2.375293807641633612e+04,-3.675153222064182046e+01,-7.439865844017409247e-01
1.308000000000000052e+00,-2.419994601889338810e+04,-2.409013965744400411e+04,-1.098063614493839850e+02,-2.278722525297609547e+00
1.308799999999999963e+00,-2.429616194331983934e+04,-2.422260869565217217e+04,-7.355324766766716493e+01,-1.501539987401811826e+00
1.309599999999999875e+00,-2.420918758434547999e+04,-2.409545191040843201e+04,-1.137356739370479772e+02,-2.352335573818288506e+00
1.310400000000000009e+00,-2.402012415654520737e+04,-2.393102503293807604e+04,-8.909912360713133239e+01,-1.863082262319160298e+00
1.311200000000000143e+00,-2.405225371120107957e+04,-2.385749670619235985e+04,-1.947570050087197160e+02,-4.052631618178348383e+00
1.312000000000000055e+00,-2.342900944669365708e+04,-2.331741765480895992e+04,-1.115917918846971588e+02,-2.193421147856811970e+00
1.312799999999999967e+00,-2.384384345479082185e+04,-2.379923056653491585e+04,-4.461288825590600027e+01,-8.336049285659757890e-01
1.313600000000000101e+00,-2.351917948717948821e+04,-2.349154150197628405e+04,-2.763798520320415264e+01,-5.697652776933002094e-01
1.314400000000000013e+00,-2.392235357624831158e+04,-2.383810276679841991e+04,-8.425080944989167619e+01,-1.769281026896329934e+00
1.315199999999999925e+00,-2.404335762483130748e+04,-2.384830566534914396e+04,-1.950519594821635110e+02,-4.057139574024882123e+00
1.316000000000000059e+00,-2.394230499325236087e+04,-2.377132015810276789e+04,-1.709848351495929819e+02,-3.542124507543390699e+00
1.316799999999999971e+00,-2.368647773279352259e+04,-2.353935177865612786e+04,-1.471259541373947286e+02,-3.080683421261867672e+00
1.317600000000000104e+00,-2.366531713900134855e+04,-2.364821080368906405e+04,-1.710633531228450011e+01,-3.494501730771820691e-01
1.318400000000000016e+00,-2.350320107962213297e+04,-2.338883794466403197e+04,-1.143631349581009999e+02,-2.120004228446304317e+00
1.319199999999999928e+00,-2.296485829959514012e+04,-2.278771014492753602e+04,-1.771481546676041035e+02,-3.508257603484609355e+00
1.320000000000000062e+00,-2.340258029689608520e+04,-2.324313043478260806e+04,-1.594498621134771383e+02,-3.237779665171266252e+00
1.320799999999999974e+00,-2.359725775978407546e+04,-2.355334914361001211e+04,-4.390861617406335426e+01,-9.051901488911647808e-01
1.321599999999999886e+00,-2.368475033738191632e+04,-2.353471409749670784e+04,-1.500362398852084880e+02,-3.163594473620274794e+00
1.322400000000000020e+00,-2.346165721997301080e+04,-2.339187351778656011e+04,-6.978370218645068235e+01,-1.441581430819750542e+00
1.323200000000000154e+00,-2.326542510121457599e+04,-2.310745718050065989e+04,-1.579679207139161008e+02,-3.289413847044024841e+00
1.323999999999999844e+00,-2.322819973009446767e+04,-2.314143873517786415e+04,-8.676099491660352214e+01,-1.793695664514031396e+00
1.324799999999999978e+00,-2.297608636977057904e+04,-2.288510144927536385e+04,-9.098492049521519220e+01,-1.576972391733908241e+00
1.325600000000000112e+00,-2.274599730094466940e+04,-2.268500658761528393e+04,-6.099071332938547130e+01,-1.241591187487621317e+00
1.326400000000000023e+00,-2.305675573549257751e+04,-2.291301185770750817e+04,-1.437438777850693441e+02,-2.897099185776095709e+00
1.327199999999999935e+00,-2.324694197031039221e+04,-2.318511725955204383e+04,-6.182471075834837393e+01,-1.282148295261037685e+00
1.328000000000000069e+00,-2.327432118758434444e+04,-2.316361528326745611e+04,-1.107059043168883363e+02,-2.300784023864149486e+00
1.328800000000000203e+00,-2.299854251012145687e+04,-2.298046903820816806e+04,-1.807347191328881308e+01,-3.719914271116161464e-01
1.329599999999999893e+00,-2.299526045883940606e+04,-2.279580500658761594e+04,-1.994554522517901205e+02,-4.183704103905788507e+00
1.330400000000000027e+00,-2.300121997300944713e+04,-2.287312779973649594e+04,-1.280921732729511859e+02,-2.649144830258488348e+00
1.331200000000000161e+00,-2.248930634278002617e+04,-2.234030039525691609e+04,-1.490059475231100805e+02,-2.641711416316611327e+00
1.331999999999999851e+00,-2.239481781376518120e+04,-2.231205270092226783e+04,-8.276511284291336779e+01,-1.690781802691746938e+00
1.332799999999999985e+00,-2.273243724696356367e+04,-2.265498814229249183e+04,-7.744910467107183649e+01,-1.641089085705082384e+00
1.333600000000000119e+00,-2.285940080971660063e+04,-2.278214492753623199e+04,-7.725588218036864419e+01,-1.583501892409361345e+00
1.334400000000000031e+00,-2.282459379217273818e+04,-2.275052437417654801e+04,-7.406941799619016820e+01,-1.547451111788730849e+00
1.335199999999999942e+00,-2.264537651821862528e+04,-2.248440579710144812e+04,-1.609707211171771633e+02,-3.373450288865677216e+00
1.336000000000000076e+00,-2.255822941970310421e+04,-2.239401317523056787e+04,-1.642162444725363457e+02,-3.361355909476757997e+00
1.336799999999999988e+00,-2.236415654520917815e+04,-2.216423715415019615e+04,-1.999193910589820007e+02,-4.024238433334836884e+00
1.337599999999999900e+00,-2.211117948717948821e+04,-2.201945718050065989e+04,-9.172230667882831767e+01,-1.612046628649269175e+00
1.338400000000000034e+00,-2.207663157894737014e+04,-2.200832674571805182e+04,-6.830483322931831935e+01,-1.393787107978978979e+00
1.339199999999999946e+00,-2.236121997300944713e+04,-2.232950724637681196e+04,-3.171272663263516733e+01,-6.681859884165265440e-01
1.340000000000000080e+00,-2.249733873144399331e+04,-2.224139130434782783e+04,-2.559474270961654838e+02,-5.249844587032400867e+00
1.340799999999999992e+00,-2.239956815114709752e+04,-2.231550988142292408e+04,-8.405826972417344223e+01,-1.736729504923713918e+00
1.341599999999999904e+00,-2.216783805668016066e+04,-2.210209222661396416e+04,-6.574583006619650405e+01,-1.396338521591517390e+00
1.342400000000000038e+00,-2.216766531713900258e+04,-2.208607114624505994e+04,-8.159417089394264622e+01,-1.680513063480188141e+00
1.343199999999999950e+00,-2.208276383265856930e+04,-2.184533333333333212e+04,-2.374304993252371787e+02,-4.701477155754266946e+00
1.343999999999999861e+00,-2.147687989203778852e+04,-2.138763636363636397e+04,-8.924352840142455534e+01,-1.649899401697713097e+00
1.344799999999999995e+00,-2.163985964912280542e+04,-2.152912779973649594e+04,-1.107318493863094773e+02,-2.261040350745081362e+00
1.345600000000000129e+00,-2.200839946018893534e+04,-2.193960474308300400e+04,-6.879471710593134048e+01,-1.427204348532112865e+00
1.346400000000000041e+00,-2.214045883940620843e+04,-2.199550988142292408e+04,-1.449489579832843447e+02,-2.937453158884917759e+00
1.347199999999999953e+00,-2.191632928475033623e+04,-2.184533333333333212e+04,-7.099595141700410750e+01,-1.448325427594721271e+00
1.348000000000000087e+00,-2.173616194331983934e+04,-2.158166007905138395e+04,-1.545018642684553924e+02,-3.165148268606937876e+00
1.348799999999999999e+00,-2.158544669365722075e+04,-2.152035836627140816e+04,-6.508832738581259036e+01,-1.338294109763678019e+00
1.349599999999999911e+00,-2.141141160593792301e+04,-2.134859552042160794e+04,-6.281608551631506998e+01,-1.111604308618702852e+00
1.350400000000000045e+00,-2.124791363022942096e+04,-2.108736758893280785e+04,-1.605460412966131116e+02,-3.269385466189552503e+00
1.351200000000000179e+00,-2.141486639676113191e+04,-2.121342819499341203e+04,-2.014382017677198746e+02,-4.155701109048608899e+00
1.351999999999999869e+00,-2.153526585695006725e+04,-2.145020289855072406e+04,-8.506295839934318792e+01,-1.794582617855333462e+00
1.352800000000000002e+00,-2.160392982456140453e+04,-2.157238471673254389e+04,-3.154510782886063680e+01,-6.571425026278101544e-01
1.353600000000000136e+00,-2.141719838056680237e+04,-2.134210276679841991e+04,-7.509561376838246360e+01,-1.536004482412786087e+00
1.354399999999999826e+00,-2.135293927125506161e+04,-2.121393412384716794e+04,-1.390051474078936735e+02,-2.917257057204154957e+00
1.355199999999999960e+00,-2.131303643724696303e+04,-2.113264822134387214e+04,-1.803882159030908952e+02,-3.735804768923133068e+00
1.356000000000000094e+00,-2.075180566801619352e+04,-2.061373386034255600e+04,-1.380718076736375224e+02,-2.424639844313248638e+00
1.356800000000000006e+00,-2.076752496626180800e+04,-2.060378392621870807e+04,-1.637410400430999289e+02,-3.255276666024624621e+00
1.357599999999999918e+00,-2.097230769230769147e+04,-2.091299077733860395e+04,-5.931691496908752015e+01,-1.219356502895554639e+00
1.358400000000000052e+00,-2.113356005398110574e+04,-2.099309617918313597e+04,-1.404638747979697655e+02,-2.909549012743251062e+00
1.359199999999999964e+00,-2.109348448043184908e+04,-2.100852700922266013e+04,-8.495747120918895234e+01,-1.798900278461173841e+00
1.359999999999999876e+00,-2.095347908232118789e+04,-2.081787615283267587e+04,-1.356029294885120180e+02,-2.810350204446389721e+00
1.360800000000000010e+00,-2.076415654520917815e+04,-2.065361791831357186e+04,-1.105386268956062850e+02,-2.279349764713688220e+00
1.361599999999999921e+00,-2.070715249662618226e+04,-2.056508036890645599e+04,-1.420721277197262680e+02,-2.906226162737018281e+00
1.362400000000000055e+00,-2.029750067476383265e+04,-2.022813175230566412e+04,-6.936892245816852665e+01,-1.211908351370921899e+00
1.363199999999999967e+00,-2.027867206477732907e+04,-2.009532542819499213e+04,-1.833466365823369415e+02,-3.832902813525151053e+00
1.363999999999999879e+00,-2.050323346828610011e+04,-2.040132806324110788e+04,-1.019054050449922215e+02,-2.109151363128142442e+00
1.364800000000000013e+00,-2.063961133603238704e+04,-2.047890382081686403e+04,-1.607075152155230171e+02,-3.298387937374764434e+00
1.365600000000000147e+00,-2.061188663967611501e+04,-2.054340974967061993e+04,-6.847689000549507909e+01,-1.459610565853687758e+00
1.366400000000000059e+00,-2.044346558704453491e+04,-2.026987088274044800e+04,-1.735947043040869175e+02,-3.562769755448020881e+00
1.367199999999999971e+00,-2.035191363022942096e+04,-2.025072990777338782e+04,-1.011837224560331379e+02,-2.099186550093186554e+00
1.368000000000000105e+00,-2.024144669365722075e+04,-2.011337022397891997e+04,-1.280764696783007821e+02,-2.533828439589119519e+00
1.368800000000000017e+00,-1.978757354925775871e+04,-1.967928326745718005e+04,-1.082902818005786685e+02,-1.939546286478247339e+00
1.369599999999999929e+00,-1.972987854251012322e+04,-1.955052437417654801e+04,-1.793541683335752168e+02,-3.707216813974123948e+00
1.370400000000000063e+00,-2.005756545209176693e+04,-1.994177602108036808e+04,-1.157894310113988467e+02,-2.401844862974933381e+00
1.371200000000000196e+00,-2.030216464237516993e+04,-2.013208959156785204e+04,-1.700750508073178935e+02,-3.485481874640035116e+00
1.371999999999999886e+00,-2.009833198380566682e+04,-1.998655072463768010e+04,-1.117812591679867182e+02,-2.341659945401419307e+00
1.372800000000000020e+00,-1.990762753036437425e+04,-1.979868247694334787e+04,-1.089450534210263868e+02,-2.272098053070057411e+00
1.373600000000000154e+00,-1.970517678812415761e+04,-1.964353096179183194e+04,-6.164582633232566877e+01,-1.276605256610589878e+00
1.374399999999999844e+00,-1.943933063427800153e+04,-1.932403689064558785e+04,-1.152937436324136797e+02,-2.286153845419834685e+00
1.375199999999999978e+00,-1.963279892037786703e+04,-1.940979183135704807e+04,-2.230070890208189667e+02,-3.998530577738584668e+00
1.376000000000000112e+00,-1.938629959514169968e+04,-1.921922529644268798e+04,-1.670742986990117060e+02,-3.434154785664685683e+00
1.376800000000000024e+00,-1.960870175438596561e+04,-1.946847957839262017e+04,-1.402221759933454450e+02,-2.911129849132223502e+00
1.377599999999999936e+00,-1.967874763832658573e+04,-1.962902766798418816e+04,-4.971997034239757340e+01,-1.012906913577863888e+00
1.378400000000000070e+00,-1.963297165991902875e+04,-1.950288274044795617e+04,-1.300889194710725860e+02,-2.683926087501415036e+00
1.379199999999999982e+00,-1.935270175438596561e+04,-1.925354413702239617e+04,-9.915761736356944311e+01,-2.098220807820392331e+00
1.379999999999999893e+00,-1.938621322537112064e+04,-1.916416337285902409e+04,-2.220498525120965496e+02,-4.550251904011349602e+00
1.380800000000000027e+00,-1.933266396761133728e+04,-1.927209486166007991e+04,-6.056910595125737018e+01,-1.161367147027035474e+00
1.381599999999999939e+00,-1.847121187584345535e+04,-1.835644795783926384e+04,-1.147639180041915097e+02,-2.246110128792449423e+00
1.382400000000000073e+00,-1.896809716599190142e+04,-1.889138339920948783e+04,-7.671376678241358604e+01,-1.563917299955554396e+00
1.383199999999999985e+00,-1.923316599190283523e+04,-1.895167325428194818e+04,-2.814927376208870555e+02,-5.842862560737040134e+00
1.383999999999999897e+00,-1.917529824561403439e+04,-1.906803689064558785e+04,-1.072613549684465397e+02,-2.223329998502231675e+00
1.384800000000000031e+00,-1.896749257759784086e+04,-1.889728590250329216e+04,-7.020667509454870014e+01,-1.449790319159839580e+00
1.385599999999999943e+00,-1.886937651821862528e+04,-1.877189986824769585e+04,-9.747664997092942940e+01,-2.033643271734582481e+00
1.386400000000000077e+00,-1.880209446693657083e+04,-1.857222661396574404e+04,-2.298678529708267888e+02,-4.744781057286830972e+00
1.387199999999999989e+00,-1.850290958164642507e+04,-1.838081686429512411e+04,-1.220927173513009620e+02,-2.120506960201016700e+00
1.388000000000000123e+00,-1.824561403508771764e+04,-1.815584716732542802e+04,-8.976686776228962117e+01,-1.836108030706950389e+00
1.388800000000000034e+00,-1.843916869095816583e+04,-1.832145454545454413e+04,-1.177141455036216939e+02,-2.414904271325820417e+00
1.389599999999999946e+00,-1.872842105263158010e+04,-1.852079051383399201e+04,-2.076305387975880876e+02,-4.354230371415063416e+00
1.390400000000000080e+00,-1.869629149797570790e+04,-1.854010013175230415e+04,-1.561913662234037474e+02,-3.269486467654349138e+00
1.391199999999999992e+00,-1.853719838056680237e+04,-1.837575757575757598e+04,-1.614408048092263925e+02,-3.285085795491398564e+00
1.391999999999999904e+00,-1.831911470985155029e+04,-1.823055599472990798e+04,-8.855871512164230808e+01,-1.840631348872243445e+00
1.392800000000000038e+00,-1.832351956815114681e+04,-1.826597101449275215e+04,-5.754855365839466685e+01,-1.202989998808517313e+00
1.393600000000000172e+00,-1.771746288798920432e+04,-1.759207378129117205e+04,-1.253891066980322648e+02,-2.202812580199169368e+00
1.394399999999999862e+00,-1.788925236167341427e+04,-1.772260342555994794e+04,-1.666489361134663341e+02,-3.377017164852133657e+00
1.395199999999999996e+00,-1.803383535762483007e+04,-1.786831093544137184e+04,-1.655244221834582277e+02,-3.494062550524577482e+00
1.396000000000000130e+00,-1.821780296896086293e+04,-1.805120421607378012e+04,-1.665987528870828100e+02,-3.461361878222522837e+00
1.396799999999999820e+00,-1.814948448043184908e+04,-1.795347562582345199e+04,-1.960088546083970868e+02,-4.188786895996651438e+00
1.397599999999999953e+00,-1.790730364372469558e+04,-1.779857707509881584e+04,-1.087265686258797359e+02,-2.239127355328934588e+00
1.398400000000000087e+00,-1.777049392712550616e+04,-1.764831620553359608e+04,-1.221777215919100854e+02,-2.518838872367272330e+00
1.399199999999999999e+00,-1.765251282051282033e+04,-1.758836363636363603e+04,-6.414918414918429335e+01,-1.312791789107435658e+00
1.399999999999999911e+00,-1.738839406207827415e+04,-1.715891436100131614e+04,-2.294797010769580083e+02,-3.960230801552659052e+00
1.400800000000000045e+00,-1.728647773279352259e+04,-1.715495125164690398e+04,-1.315264811466186075e+02,-2.708808353751849474e+00
1.401599999999999957e+00,-1.753401349527665298e+04,-1.741769696969696815e+04,-1.163165255796848214e+02,-2.456573800504984639e+00
1.402399999999999869e+00,-1.759222672064777362e+04,-1.754628722002635186e+04,-4.593950062142175739e+01,-9.389037321532823777e-01
1.403200000000000003e+00,-1.761632388663967504e+04,-1.741896179183135609e+04,-1.973620948083189433e+02,-4.134558892824849785e+00
1.403999999999999915e+00,-1.736231039136302206e+04,-1.714786824769433588e+04,-2.144421436686861853e+02,-4.450142867805269020e+00
1.404800000000000049e+00,-1.728051821862348152e+04,-1.710140711462450417e+04,-1.791111039989773417e+02,-3.670089228742260623e+00
1.405599999999999961e+00,-1.708739541160593944e+04,-1.709179446640316382e+04,4.399054797224380309e+00,8.763834087698234299e-02
1.406400000000000095e+00,-1.670538191632928647e+04,-1.659109354413702386e+04,-1.142883721922626137e+02,-2.024898492382412929e+00
1.407200000000000006e+00,-1.669449932523616735e+04,-1.655770223978919603e+04,-1.367970854469713231e+02,-2.769080609682938565e+00
1.407999999999999918e+00,-1.704377867746288757e+04,-1.690207114624505994e+04,-1.417075312178276363e+02,-2.891645065063441322e+00
1.408800000000000052e+00,-1.707383535762483007e+04,-1.701303820816864391e+04,-6.079714945618616184e+01,-1.250208278575157372e+00
1.409599999999999964e+00,-1.697364642375168842e+04,-1.681876152832674416e+04,-1.548848954249442613e+02,-3.194649805163616740e+00
1.410400000000000098e+00,-1.678380566801619352e+04,-1.660340447957839206e+04,-1.804011884378014656e+02,-3.743192266077909558e+00
1.411200000000000010e+00,-1.675461268556005234e+04,-1.653181554677206805e+04,-2.227971387879842950e+02,-4.606413478265808159e+00
1.411999999999999922e+00,-1.606857759784075643e+04,-1.594443214756258203e+04,-1.241454502781743940e+02,-2.408559429203177338e+00
1.412800000000000056e+00,-1.647693387314440042e+04,-1.641882476943346410e+04,-5.810910371093632421e+01,-1.076121654208558986e+00
1.413599999999999968e+00,-1.617610796221322562e+04,-1.610902766798418997e+04,-6.708029422903564409e+01,-1.371295708486062859e+00
1.414399999999999880e+00,-1.651562753036437425e+04,-1.634150197628458409e+04,-1.741255540797901631e+02,-3.642596234100813124e+00
1.415200000000000014e+00,-1.659146018893387372e+04,-1.635634255599472999e+04,-2.351176329391437321e+02,-4.797841144848871586e+00
1.416000000000000147e+00,-1.644860458839406056e+04,-1.629419762845849800e+04,-1.544069599355625542e+02,-3.168574164891543088e+00
1.416799999999999837e+00,-1.620806477732793610e+04,-1.601526218708827400e+04,-1.928025902396620950e+02,-3.977830683039036863e+00
1.417599999999999971e+00,-1.612679082321187525e+04,-1.606737285902503208e+04,-5.941796418684316450e+01,-1.220905694971617050e+00
1.418400000000000105e+00,-1.591129824561403439e+04,-1.572544927536231808e+04,-1.858489702517163096e+02,-3.375601399124491753e+00
1.419199999999999795e+00,-1.537839676113360292e+04,-1.520940184453227994e+04,-1.689949166013229842e+02,-3.280104092509562363e+00
1.419999999999999929e+00,-1.583278812415654465e+04,-1.560242424242424204e+04,-2.303638817323026160e+02,-4.664107409867347620e+00
1.420800000000000063e+00,-1.599689068825910908e+04,-1.589662187088274004e+04,-1.002688173763690429e+02,-2.044666856957300105e+00
1.421599999999999975e+00,-1.599378137651821817e+04,-1.583472990777338600e+04,-1.590514687448321638e+02,-3.300848345482628066e+00
1.422399999999999887e+00,-1.576913360323886627e+04,-1.562055335968379404e+04,-1.485802435550722294e+02,-3.055774160788730764e+00
1.423200000000000021e+00,-1.557255600539810985e+04,-1.537855072463768192e+04,-1.940052807604279224e+02,-3.991773300914154277e+00
1.424000000000000155e+00,-1.552513900134952746e+04,-1.543799736495388606e+04,-8.714163639564139885e+01,-1.788520341412841219e+00
1.424800000000000066e+00,-1.519676113360323870e+04,-1.501883530961791803e+04,-1.779258239853206760e+02,-3.030759832747123461e+00
1.425599999999999978e+00,-1.495224831309041838e+04,-1.481975230566534992e+04,-1.324960074250684556e+02,-2.709520488454553622e+00
1.426400000000000112e+00,-1.522854520917678747e+04,-1.503595256916996004e+04,-1.925926400068274233e+02,-3.896398795857168640e+00
1.427200000000000024e+00,-1.543272334682861037e+04,-1.533765480895915607e+04,-9.506853786945430329e+01,-1.939601204723335970e+00
1.427999999999999936e+00,-1.541173549257759805e+04,-1.525780237154150200e+04,-1.539331210360960540e+02,-3.170162689904806985e+00
1.428800000000000070e+00,-1.512274224021592454e+04,-1.501647430830039593e+04,-1.062679319155286066e+02,-2.161173002098855989e+00
1.429599999999999982e+00,-1.505675573549257751e+04,-1.484926482213438794e+04,-2.074909133581895730e+02,-4.260230897014836593e+00
1.430400000000000116e+00,-1.504155465587044455e+04,-1.486351515151515196e+04,-1.780395043552925927e+02,-3.587077857319696861e+00
1.431200000000000028e+00,-1.453775978407557341e+04,-1.432200263504611394e+04,-2.157571490294594696e+02,-3.745002279654332078e+00
1.431999999999999940e+00,-1.439257219973009524e+04,-1.428869565217391391e+04,-1.038765475561813219e+02,-2.128367162697660131e+00
1.432800000000000074e+00,-1.470972199730094508e+04,-1.459427667984189793e+04,-1.154453174590471463e+02,-2.378342170241603881e+00
1.433599999999999985e+00,-1.483055330634277925e+04,-1.469799209486166001e+04,-1.325612114811192441e+02,-2.688864761047724095e+00
1.434399999999999897e+00,-1.479799190283400821e+04,-1.468559683794466400e+04,-1.123950648893442121e+02,-2.317549262392074816e+00
1.435200000000000031e+00,-1.455080161943319763e+04,-1.433051910408432195e+04,-2.202825153488756769e+02,-4.544909617638567489e+00
1.436000000000000165e+00,-1.444249392712550616e+04,-1.422857444005270008e+04,-2.139194870728060778e+02,-4.383578860537641120e+00
1.436799999999999855e+00,-1.417034278002699102e+04,-1.397476679841897203e+04,-1.955759816080189921e+02,-3.888754785560757821e+00
1.437599999999999989e+00,-1.399069365721997383e+04,-1.386607641633728599e+04,-1.246172408826878382e+02,-2.156068877508346748e+00
1.438400000000000123e+00,-1.394750877192982443e+04,-1.376657707509881402e+04,-1.809316968310104130e+02,-3.654628666848914964e+00
1.439199999999999813e+00,-1.420670445344129621e+04,-1.406853227931488800e+04,-1.381721741264082084e+02,-2.871549062745652137e+00
1.439999999999999947e+00,-1.424462078272604595e+04,-1.403151515151515196e+04,-2.131056312108939892e+02,-4.302383300661877463e+00
1.440800000000000081e+00,-1.415056410256410345e+04,-1.404753623188405800e+04,-1.030278706800454529e+02,-2.113312262913086936e+00
1.441599999999999993e+00,-1.392755735492577514e+04,-1.377661133069828793e+04,-1.509460242274872144e+02,-3.144813812428953970e+00
1.442399999999999904e+00,-1.387573549257759805e+04,-1.379044005270092202e+04,-8.529543987667602778e+01,-1.741271227313286207e+00
1.443200000000000038e+00,-1.378262887989203773e+04,-1.352558629776021007e+04,-2.570425821318276576e+02,-4.925138466451223884e+00
1.444000000000000172e+00,-1.311904993252361601e+04,-1.295447694334650805e+04,-1.645729891771079565e+02,-2.982230839608131401e+00
